ID,TEXT
AC-6,"the organization employs the principle of least privilege, allowing only authorized accesses for users or processes acting on behalf of users which are necessary to accomplish assigned tasks in accordance with organizational missions and business functions."
AC-6(1),"the organization explicitly authorizes access to assignment organization-defined security functions deployed in hardware, software, and firmware and security-relevant information."
AC-6(2),"the organization requires that users of information system accounts, or roles, with access to assignment organization-defined security functions or security-relevant information, use non- privileged accounts or roles, when accessing nonsecurity functions."
AC-6(5),the organization restricts privileged accounts on the information system to assignment organization-defined personnel or roles.
AC-6(9),the information system audits the execution of privileged functions.
AC-6(10),"the information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguardscountermeasures."
AC-7,the information system a. enforces a limit of assignment organization-defined number consecutive invalid logon attempts by a user during a assignment organization-defined time period and b. automatically selection locks the accountnode for an assignment organization-defined time period locks the accountnode until released by an administrator delays next logon prompt according to assignment organization-defined delay algorithm when the maximum number of unsuccessful attempts is exceeded.
AC-8,"the information system a. displays to users assignment organization-defined system use notification message or banner before granting access to the system that provides privacy and security notices consistent with applicable federal laws, executive orders, directives, policies, regulations, standards, and guidance and states that . users are accessing a u.s. government information system . information system usage may be monitored, recorded, and subject to audit . unauthorized use of the information system is prohibited and subject to criminal and civil penalties and . use of the information system indicates consent to monitoring and recording b. retains the notification message or banner on the screen until users acknowledge the usage conditions and take explicit actions to log on to or further access the information system and c. for publicly accessible systems . displays system use information assignment organization-defined conditions, before granting further access . displays references, if any, to monitoring, recording, or auditing that are consistent with privacy accommodations for such systems that generally prohibit those activities and . includes a description of the authorized uses of the system."
AC-10,the information system limits the number of concurrent sessions for each assignment organization-defined account andor account type to assignment organization-defined number.
AC-11,the information system a. prevents further access to the system by initiating a session lock after assignment organization-defined time period of inactivity or upon receiving a request from a user and b. retains the session lock until the user reestablishes access using established identification and authentication procedures.
AC-11(1),"the information system conceals, via the session lock, information previously visible on the display with a publicly viewable image."
AC-12,the information system automatically terminates a user session after assignment organization-defined conditions or trigger events requiring session disconnect.
AC-14,"the organization a. identifies assignment organization-defined user actions that can be performed on the information system without identification or authentication consistent with organizational missionsbusiness functions and b. documents and provides supporting rationale in the security plan for the information system, user actions not requiring identification or authentication."
AC-17,"the organization a. establishes and documents usage restrictions, configurationconnection requirements, and implementation guidance for each type of remote access allowed and b. authorizes remote access to the information system prior to allowing such connections."
AC-17(1),the information system monitors and controls remote access methods.
AC-17(2),the information system implements cryptographic mechanisms to protect the confidentiality and integrity of remote access sessions.
AC-17(3),the information system routes all remote accesses through assignment organization-defined number managed network access control points.
AC-17(4),the organization a authorizes the execution of privileged commands and access to security-relevant information via remote access only for assignment organization-defined needs and b documents the rationale for such access in the security plan for the information system.
AC-17(9),the organization provides the capability to expeditiously disconnect or disable remote access to the information system within assignment organization-defined time period.
AC-18,"the organization a. establishes usage restrictions, configurationconnection requirements, and implementation guidance for wireless access and b. authorizes wireless access to the information system prior to allowing such connections."
AC-18(1),the information system protects wireless access to the system using authentication of selectionone or more users devices and encryption.
AC-19,"the organization a. establishes usage restrictions, configuration requirements, connection requirements, and implementation guidance for organization-controlled mobile devices and b. authorizes the connection of mobile devices to organizational information systems."
AC-19(5),the organization employs selection full-device encryption container encryption to protect the confidentiality and integrity of information on assignment organization-defined mobile devices.
AC-20,"the organization establishes terms and conditions, consistent with any trust relationships established with other organizations owning, operating, andor maintaining external information systems, allowing authorized individuals to a. access the information system from external information systems and b. process, store, or transmit organization-controlled information using external information systems."
AC-20(1),"the organization permits authorized individuals to use an external information system to access the information system or to process, store, or transmit organization-controlled information only when the organization a verifies the implementation of required security controls on the external system as specified in the organizations information security policy and security plan or b retains approved information system connection or processing agreements with the organizational entity hosting the external information system."
AC-20(2),the organization selection restricts prohibits the use of organization-controlled portable storage devices by authorized individuals on external information systems.
AC-21,"the organization a. facilitates information sharing by enabling authorized users to determine whether access authorizations assigned to the sharing partner match the access restrictions on the information for assignment organization-defined information sharing circumstances where user discretion is required andb. employs assignment organization-defined automated mechanisms or manual processes to assist users in making information sharingcollaboration decisions.supplemental guidance this control applies to information that may be restricted in some manner e.g., privileged medical information, contract-sensitive information, proprietary information, personally identifiable information, classified information related to special access programs or compartments based on some formal or administrative determination. depending on the particular information-sharing circumstances, sharing partners may be defined at the individual, group, or organizational level. information may be defined by content, type, security category, or special access programcompartment. related control ac-."
AC-22,"the organization a. designates individuals authorized to post information onto a publicly accessible information system b. trains authorized individuals to ensure that publicly accessible information does not contain nonpublic information c. reviews the proposed content of information prior to posting onto the publicly accessible information system to ensure that nonpublic information is not included and d. reviews the content on the publicly accessible information system for nonpublic information assignment organization-defined frequency and removes such information, if discovered."
AT-1,"the organization a. develops, documents, and disseminates to assignment organization-defined personnel or roles . a security awareness and training policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and . procedures to facilitate the implementation of the security awareness and training policy and associated security awareness and training controls and b. reviews and updates the current . security awareness and training policy assignment organization-defined frequency and . security awareness and training procedures assignment organization-defined frequency."
AT-2,"the organization provides basic security awareness training to information system users including managers, senior executives, and contractors a. as part of initial training for new users b. when required by information system changes and c. assignment organization-defined frequency thereafter."
AT-2(2),the organization includes security awareness training on recognizing and reporting potential indicators of insider threat.
AT-3,the organization provides role-based security training to personnel with assigned security roles and responsibilities a. before authorizing access to the information system or performing assigned dutiesb. when required by information system changes andc. assignment organization-defined frequency thereafter.
AT-4,the organization a. documents and monitors individual information system security training activities including basic security awareness training and specific information system security training and b. retains individual training records for assignment organization-defined time period.
AU-1,"the organization a. develops, documents, and disseminates to assignment organization-defined personnel or roles . an audit and accountability policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and . procedures to facilitate the implementation of the audit and accountability policy and associated audit and accountability controls and b. reviews and updates the current . audit and accountability policy assignment organization-defined frequency and . audit and accountability procedures assignment organization-defined frequency."
AU-2,the organization a. determines that the information system is capable of auditing the following events assignment organization-defined auditable events b. coordinates the security audit function with other organizational entities requiring audit- related information to enhance mutual support and to help guide the selection of auditable events c. provides a rationale for why the auditable events are deemed to be adequate to support after- the-fact investigations of security incidents and d. determines that the following events are to be audited within the information system assignment organization-defined audited events the subset of the auditable events defined in au- a. along with the frequency of or situation requiring auditing for each identified event.
AU-2(3),the organization reviews and updates the audited events assignment organization-defined frequency.
AU-3,"the information system generates audit records containing information that establishes what type of event occurred, when the event occurred, where the event occurred, the source of the event, the outcome of the event, and the identity of any individuals or subjects associated with the event."
AU-3(1),"the information system generates audit records containing the following additional information assignment organization-defined additional, more detailed information."
AU-4,the organization allocates audit record storage capacity in accordance with assignment organization-defined audit record storage requirements.
AU-5,"the information system a. alerts assignment organization-defined personnel or roles in the event of an audit processing failure and b. takes the following additional actions assignment organization-defined actions to be taken e.g., shut down information system, overwrite oldest audit records, stop generating audit records."
AU-6,the organization a. reviews and analyzes information system audit records assignment organization-defined frequency for indications of assignment organization-defined inappropriate or unusual activity and b. reports findings to assignment organization-defined personnel or roles.
AU-6(1),"the organization employs automated mechanisms to integrate audit review, analysis, and reporting processes to support organizational processes for investigation and response to suspicious activities."
AU-6(3),the organization analyzes and correlates audit records across different repositories to gain organization-wide situational awareness.
AU-7,"the information system provides an audit reduction and report generation capability that a. supports on-demand audit review, analysis, and reporting requirements and after-the-fact investigations of security incidents and b. does not alter the original content or time ordering of audit records."
AU-7(1),the information system provides the capability to process audit records for events of interest based on assignment organization-defined audit fields within audit records.
AU-8,the information system a. uses internal system clocks to generate time stamps for audit records and b. records time stamps for audit records that can be mapped to coordinated universal time utc or greenwich mean time gmt and meets assignment organization-defined granularity of time measurement.
AU-8(1),the information system a compares the internal information system clocks assignment organization-defined frequency with assignment organization-defined authoritative time source and b synchronizes the internal system clocks to the authoritative time source when the time difference is greater than assignment organization-defined time period.
AU-9,"the information system protects audit information and audit tools from unauthorized access, modification, and deletion."
AU-9(2),the information system backs up audit records assignment organization-defined frequency onto a physically different system or system component than the system or component being audited.
AU-9(4),the organization authorizes access to management of audit functionality to only assignment organization-defined subset of privileged users.
AU-11,the organization retains audit records for assignment organization-defined time period consistent with records retention policy to provide support for after-the-fact investigations of security incidents and to meet regulatory and organizational information retention requirements.
AU-12,the information system a. provides audit record generation capability for the auditable events defined in au- a. at assignment organization-defined information system components b. allows assignment organization-defined personnel or roles to select which auditable events are to be audited by specific components of the information system and c. generates audit records for the events defined in au- d. with the content defined in au-.
CA-1,"the organization a. develops, documents, and disseminates to assignment organization-defined personnel or roles . a security assessment and authorization policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and . procedures to facilitate the implementation of the security assessment and authorization policy and associated security assessment and authorization controls and b. reviews and updates the current . security assessment and authorization policy assignment organization-defined frequency and . security assessment and authorization procedures assignment organization-defined frequency."
CA-2,"the organization a. develops a security assessment plan that describes the scope of the assessment including . security controls and control enhancements under assessment . assessment procedures to be used to determine security control effectiveness and . assessment environment, assessment team, and assessment roles and responsibilities b. assesses the security controls in the information system and its environment of operation assignment organization-defined frequency to determine the extent to which the controls are implemented correctly, operating as intended, and producing the desired outcome with respect to meeting established security requirements c. produces a security assessment report that documents the results of the assessment and d. provides the results of the security control assessment to assignment organization-defined individuals or roles."
CA-2(1),the organization employs assessors or assessment teams with assignment organization-defined level of independence to conduct security control assessments.
CA-2(2),"the organization includes as part of security control assessments, assignment organization- defined frequency, selection announced unannounced, selection one or more in-depth monitoring vulnerability scanning malicious user testing insider threat assessment performanceload testing assignment organization-defined other forms of security assessment."
CA-2(3),the organization accepts the results of an assessment of assignment organization-defined information system performed by assignment organization-defined external organization when the assessment meets assignment organization-defined requirements.
CA-3,"the organization a. authorizes connections from the information system to other information systems through the use of interconnection security agreements b. documents, for each interconnection, the interface characteristics, security requirements, and the nature of the information communicated and c. reviews and updates interconnection security agreements assignment organization-defined frequency."
CA-3(3),"the organization prohibits the direct connection of an assignment organization-defined unclassified, non-national security system to an external network without the use of assignment organization-defined boundary protection device."
CA-3(5),"the organization employs selection allow-all, deny-by-exception deny-all, permit-by-exception policy for allowing assignment organization-defined information systems to connect to external information systems."
CA-5,"the organization a. develops a plan of action and milestones for the information system to document the organizations planned remedial actions to correct weaknesses or deficiencies noted duringthe assessment of the security controls and to reduce or eliminate known vulnerabilities in the system and b. updates existing plan of action and milestones assignment organization-defined frequency based on the findings from security controls assessments, security impact analyses, and continuous monitoring activities."
CA-6,the organization a. assigns a senior-level executive or manager as the authorizing official for the information system b. ensures that the authorizing official authorizes the information system for processing before commencing operations and c. updates the security authorization assignment organization-defined frequency.
CA-7,the organization develops a continuous monitoring strategy and implements a continuous monitoring program that includes a. establishment of assignment organization-defined metrics to be monitored b. establishment of assignment organization-defined frequencies for monitoring and assignment organization-defined frequencies for assessments supporting such monitoring c. ongoing security control assessments in accordance with the organizational continuous monitoring strategy d. ongoing security status monitoring of organization-defined metrics in accordance with the organizational continuous monitoring strategy e. correlation and analysis of security-related information generated by assessments and monitoring f. response actions to address results of the analysis of security-related information and g. reporting the security status of organization and the information system to assignment organization-defined personnel or roles assignment organization-defined frequency.
CA-7(1),the organization employs assessors or assessment teams with assignment organization-defined level of independence to monitor the security controls in the information system on an ongoing basis.
CA-8,the organization conducts penetration testing assignment organization-defined frequency on assignment organization-defined information systems or system components.
CA-8(1),the organization employs an independent penetration agent or penetration team to perform penetration testing on the information system or system components.
CA-9,"the organization a. authorizes internal connections of assignment organization-defined information system components or classes of components to the information system and b. documents, for each internal connection, the interface characteristics, security requirements, and the nature of the information communicated."
CM-1,"the organization a. develops, documents, and disseminates to assignment organization-defined personnel or roles . a configuration management policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and . procedures to facilitate the implementation of the configuration management policy and associated configuration management controls and b. reviews and updates the current . configuration management policy assignment organization-defined frequency and . configuration management procedures assignment organization-defined frequency."
CM-2,"the organization develops, documents, and maintains under configuration control, a current baseline configuration of the information system."
CM-2(1),the organization reviews and updates the baseline configuration of the information system a assignment organization-defined frequency b when required due to assignment organization-defined circumstances and c as an integral part of information system component installations and upgrades.
CM-2(2),"the organization employs automated mechanisms to maintain an up-to-date, complete, accurate, and readily available baseline configuration of the information system."
CM-2(3),the organization retains assignment organization-defined previous versions of baseline configurations of the information system to support rollback.
CM-2(7),"the organization a issues assignment organization-defined information systems, system components, or devices with assignment organization-defined configurations to individuals traveling to locations that the organization deems to be of significant risk and b applies assignment organization-defined security safeguards to the devices when the individuals return."
CM-3,"the organization a. determines the types of changes to the information system that are configuration-controlled b. reviews proposed configuration-controlled changes to the information system and approves or disapproves such changes with explicit consideration for security impact analyses c. documents configuration change decisions associated with the information system d. implements approved configuration-controlled changes to the information system e. retains records of configuration-controlled changes to the information system for assignment organization-defined time period f. audits and reviews activities associated with configuration-controlled changes to the information system and g. coordinates and provides oversight for configuration change control activities through assignment organization-defined configuration change control element e.g., committee, board that convenes selection one or more assignment organization-defined frequency assignment organization-defined configuration change conditions."
CM-4,the organization analyzes changes to the information system to determine potential security impacts prior to change implementation.
CM-5,"the organization defines, documents, approves, and enforces physical and logical access restrictions associated with changes to the information system."
CM-5(1),the information system enforces access restrictions and supports auditing of the enforcement actions.
CM-5(3),the information system prevents the installation of assignment organization-defined software and firmware components without verification that the component has been digitally signed using a certificate that is recognized and approved by the organization.
CM-5(5),the organization a limits privileges to change information system components and system-related information within a production or operational environment and b reviews and reevaluates privileges assignment organization-defined frequency.
CM-6,"the organization a. establishes and documents configuration settings for information technology products employed within the information system using assignment organization-defined security configuration checklists that reflect the most restrictive mode consistent with operational requirements b. implements the configuration settings c. identifies, documents, and approves any deviations from established configuration settings for assignment organization-defined information system components based on assignment organization-defined operational requirements and d. monitors and controls changes to the configuration settings in accordance with organizational policies and procedures."
CM-6(1),"the organization employs automated mechanisms to centrally manage, apply, and verify configuration settings for assignment organization-defined information system components."
CM-7,"the organization a. configures the information system to provide only essential capabilities and b. prohibits or restricts the use of the following functions, ports, protocols, andor services assignment organization-defined prohibited or restricted functions, ports, protocols, andor services."
CM-7(1),"the organization a reviews the information system assignment organization-defined frequency to identify unnecessary andor nonsecure functions, ports, protocols, and services and b disables assignment organization-defined functions, ports, protocols, and services within the information system deemed to be unnecessary andor nonsecure."
CM-7(2),the information system prevents program execution in accordance with selection one or more assignment organization-defined policies regarding software program usage and restrictions rules authorizing the terms and conditions of software program usage.
CM-7(5),"the organization a identifies assignment organization-defined software programs authorized to execute on the information system b employs a deny-all, permit-by-exception policy to allow the execution of authorized software programs on the information system and c reviews and updates the list of authorized software programs assignment organization- defined frequency."
CM-8,the organization a. develops and documents an inventory of information system components that . accurately reflects the current information system . includes all components within the authorization boundary of the information system . is at the level of granularity deemed necessary for tracking and reporting and . includes assignment organization-defined information deemed necessary to achieve effective information system component accountability and b. reviews and updates the information system component inventory assignment organization-defined frequency.
CM-8(1),"the organization updates the inventory of information system components as an integral part of component installations, removals, and information system updates."
CM-8(3),"the organization a employs automated mechanisms assignment organization-defined frequency to detect the presence of unauthorized hardware, software, and firmware components within the information system and b takes the following actions when unauthorized components are detected selection one or more disables network access by such components isolates the components notifies assignment organization-defined personnel or roles."
CM-8(5),the organization verifies that all components within the authorization boundary of the information system are not duplicated in other information system inventories.
CM-9,"the organization develops, documents, and implements a configuration management plan for the information system that a. addresses roles, responsibilities, and configuration management processes and procedures b. establishes a process for identifying configuration items throughout the system development life cycle and for managing the configuration of the configuration items c. defines the configuration items for the information system and places the configuration items under configuration management and d. protects the configuration management plan from unauthorized disclosure and modification."
CM-10,"the organization a. uses software and associated documentation in accordance with contract agreements and copyright lawsb. tracks the use of software and associated documentation protected by quantity licenses to control copying and distribution andc. controls and documents the use of peer-to-peer file sharing technology to ensure that this capability is not used for the unauthorized distribution, display, performance, or reproduction of copyrighted work."
CM-10(1),the organization establishes the following restrictions on the use of open source software assignment organization-defined restrictions.
CM-11,the organization a. establishes assignment organization-defined policies governing the installation of software by users b. enforces software installation policies through assignment organization-defined methods and c. monitors policy compliance at assignment organization-defined frequency.
CP-1,"the organization a. develops, documents, and disseminates to assignment organization-defined personnel or roles . a contingency planning policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and . procedures to facilitate the implementation of the contingency planning policy and associated contingency planning controls and b. reviews and updates the current . contingency planning policy assignment organization-defined frequency and . contingency planning procedures assignment organization-defined frequency."
CP-2,"the organization a. develops a contingency plan for the information system that . identifies essential missions and business functions and associated contingency requirements . provides recovery objectives, restoration priorities, and metrics . addresses contingency roles, responsibilities, assigned individuals with contact information . addresses maintaining essential missions and business functions despite an information system disruption, compromise, or failure . addresses eventual, full information system restoration without deterioration of the security safeguards originally planned and implemented and . is reviewed and approved by assignment organization-defined personnel or roles b. distributes copies of the contingency plan to assignment organization-defined key contingency personnel identified by name andor by role and organizational elements c. coordinates contingency planning activities with incident handling activities d. reviews the contingency plan for the information system assignment organization-defined frequency e. updates the contingency plan to address changes to the organization, information system, or environment of operation and problems encountered during contingency plan implementation, execution, or testing f. communicates contingency plan changes to assignment organization-defined key contingency personnel identified by name andor by role and organizational elements and g. protects the contingency plan from unauthorized disclosure and modification."
CP-2(1),the organization coordinates contingency plan development with organizational elements responsible for related plans.
CP-2(2),"the organization conducts capacity planning so that necessary capacity for information processing, telecommunications, and environmental support exists during contingency operations."
CP-2(3),the organization plans for the resumption of essential missions and business functions withinassignment organization-defined time period of contingency plan activation.
CP-2(8),the organization identifies critical information system assets supporting essential missions and business functions.
CP-3,the organization provides contingency training to information system users consistent with assigned roles and responsibilities a. within assignment organization-defined time period of assuming a contingency role or responsibility b. when required by information system changes and c. assignment organization-defined frequency thereafter.
CP-4,"the organization a. tests the contingency plan for the information system assignment organization-defined frequency using assignment organization-defined tests to determine the effectiveness of the plan and the organizational readiness to execute the plan b. reviews the contingency plan test results and c. initiates corrective actions, if needed."
CP-4(1),the organization coordinates contingency plan testing with organizational elements responsible for related plans.
CP-6,the organization a. establishes an alternate storage site including necessary agreements to permit the storage and retrieval of information system backup information and b. ensures that the alternate storage site provides information security safeguards equivalent to that of the primary site.
CP-6(1),the organization identifies an alternate storage site that is separated from the primary storage site to reduce susceptibility to the same threats.
CP-6(3),the organization identifies potential accessibility problems to the alternate storage site in the event of an area-wide disruption or disaster and outlines explicit mitigation actions.
CP-7,the organization a. establishes an alternate processing site including necessary agreements to permit the transfer and resumption of assignment organization-defined information system operations for essential missionsbusiness functions within assignment organization-defined time period consistent with recovery time and recovery point objectives when the primary processing capabilities are unavailable b. ensures that equipment and supplies required to transfer and resume operations are available at the alternate processing site or contracts are in place to support delivery to the site within the organization-defined time period for transferresumption and c. ensures that the alternate processing site provides information security safeguards equivalent to that of the primary site.
CP-7(1),the organization identifies an alternate processing site that is separated from the primary processing site to reduce susceptibility to the same threats.
CP-7(2),the organization identifies potential accessibility problems to the alternate processing site in the event of an area-wide disruption or disaster and outlines explicit mitigation actions.
CP-7(3),the organization develops alternate processing site agreements that contain priority-of-service provisions in accordance with organizational availability requirements including recovery time objectives.
CP-8,the organization establishes alternate telecommunications services including necessary agreements to permit the resumption of assignment organization-defined information system operations for essential missions and business functions within assignment organization- defined time period when the primary telecommunications capabilities are unavailable at either the primary or alternate processing or storage sites.
CP-8(1),the organization a develops primary and alternate telecommunications service agreements that contain priority- of-service provisions in accordance with organizational availability requirements including recovery time objectives and b requests telecommunications service priority for all telecommunications services used for national security emergency preparedness in the event that the primary andor alternate telecommunications services are provided by a common carrier.
CP-8(2),the organization obtains alternate telecommunications services to reduce the likelihood of sharing a single point of failure with primary telecommunications services.
CP-9,"the organization a. conducts backups of user-level information contained in the information system assignment organization-defined frequency consistent with recovery time and recovery point objectivesb. conducts backups of system-level information contained in the information system assignment organization-defined frequency consistent with recovery time and recovery point objectivesc. conducts backups of information system documentation including security-related documentation assignment organization-defined frequency consistent with recovery time and recovery point objectives andd. protects the confidentiality, integrity, and availability of backup information at storage locations."
CP-9(1),the organization tests backup information assignment organization-defined frequency to verify media reliability and information integrity. supplemental guidance related control cp-.
CP-9(3),the organization stores backup copies of assignment organization-defined critical information system software and other security-related information in a separate facility or in a fire-rated container that is not collocated with the operational system.
CP-10,"the organization provides for the recovery and reconstitution of the information system to a known state after a disruption, compromise, or failure."
CP-10(2),the information system implements transaction recovery for systems that are transaction-based.
IA-1,"the organization a. develops, documents, and disseminates to assignment organization-defined personnel or roles . an identification and authentication policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and . procedures to facilitate the implementation of the identification and authentication policy and associated identification and authentication controls and b. reviews and updates the current . identification and authentication policy assignment organization-defined frequency and . identification and authentication procedures assignment organization-defined frequency."
IA-2,the information system uniquely identifies and authenticates organizational users or processes acting on behalf of organizational users.
IA-2(1),the information system implements multifactor authentication for network access to privileged accounts.
IA-2(2),the information system implements multifactor authentication for network access to non- privileged accounts.
IA-2(3),the information system implements multifactor authentication for local access to privileged accounts.
IA-2(5),the organization requires individuals to be authenticated with an individual authenticator when a group authenticator is employed.
IA-2(8),the information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
IA-2(11),the information system implements multifactor authentication for remote access to privileged and non-privileged accounts such that one of the factors is provided by a device separate from the system gaining access and the device meets assignment organization-defined strength of mechanism requirements.
IA-2(12),the information system accepts and electronically verifies personal identity verification pivcredentials.
IA-3,the information system uniquely identifies and authenticates assignment organization- defined specific andor types of devices before establishing a selection one or more local remote network connection.
IA-4,"the organization manages information system identifiers by a. receiving authorization from assignment organization-defined personnel or roles to assign an individual, group, role, or device identifier b. selecting an identifier that identifies an individual, group, role, or device c. assigning the identifier to the intended individual, group, role, or device d. preventing reuse of identifiers for assignment organization-defined time period and e. disabling the identifier after assignment organization-defined time period of inactivity."
IA-4(4),the organization manages individual identifiers by uniquely identifying each individual asassignment organization-defined characteristic identifying individual status.
IA-5,"the organization manages information system authenticators by a. verifying, as part of the initial authenticator distribution, the identity of the individual, group, role, or device receiving the authenticator b. establishing initial authenticator content for authenticators defined by the organization c. ensuring that authenticators have sufficient strength of mechanism for their intended use d. establishing and implementing administrative procedures for initial authenticator distribution, for lostcompromised or damaged authenticators, and for revoking authenticators e. changing default content of authenticators prior to information system installation f. establishing minimum and maximum lifetime restrictions and reuse conditions for authenticators g. changingrefreshing authenticators assignment organization-defined time period by authenticator type h. protecting authenticator content from unauthorized disclosure and modification i. requiring individuals to take, and having devices implement, specific security safeguards to protect authenticators and j. changing authenticators for grouprole accounts when membership to those accounts changes."
IA-5(1),"the information system, for password-based authentication a enforces minimum password complexity of assignment organization-defined requirements for case sensitivity, number of characters, mix of upper-case letters, lower-case letters, numbers, and special characters, including minimum requirements for each type b enforces at least the following number of changed characters when new passwords are created assignment organization-defined number c stores and transmits only encrypted representations of passwords d enforces password minimum and maximum lifetime restrictions of assignment organization- defined numbers for lifetime minimum, lifetime maximum e prohibits password reuse for assignment organization-defined number generations and f allows the use of a temporary password for system logons with an immediate change to a permanent password."
IA-5(2),"the information system, for pki-based authentication a validates certifications by constructing and verifying a certification path to an accepted trust anchor including checking certificate status information b enforces authorized access to the corresponding private key c maps the authenticated identity to the account of the individual or group and d implements a local cache of revocation data to support path discovery and validation in case of inability to access revocation information via the network."
IA-5(3),the organization requires that the registration process to receive assignment organization- defined types of andor specific authenticators be conducted selection in person by a trusted third party before assignment organization-defined registration authority with authorization by assignment organization-defined personnel or roles.
IA-5(4),the organization employs automated tools to determine if password authenticators are sufficiently strong to satisfy assignment organization-defined requirements.
IA-5(6),the organization protects authenticators commensurate with the security category of the information to which use of the authenticator permits access.
IA-5(7),the organization ensures that unencrypted static authenticators are not embedded in applications or access scripts or stored on function keys.
IA-5(11),"the information system, for hardware token-based authentication, employs mechanisms that satisfy assignment organization-defined token quality requirements."
IA-6,the information system obscures feedback of authentication information during the authentication process to protect the information from possible exploitationuse by unauthorized individuals.
IA-7,"the information system implements mechanisms for authentication to a cryptographic module that meet the requirements of applicable federal laws, executive orders, directives, policies, regulations, standards, and guidance for such authentication."
