ID,TEXT
CA-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency formal, documented security assessment and authorization policies that address purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the security assessment and authorization policies and associated security assessment and authorization controls."
CA-2,"the organization develops a security assessment plan that describes the scope of the assessment including security controls and control enhancements under assessment assessment procedures to be used to determine security control effectiveness and assessment environment, assessment team, and assessment roles and responsibilities assesses the security controls in the information system assignment organization-defined frequency to determine the extent to which the controls are implemented correctly, operating as intended, and producing the desired outcome with respect to meeting the security requirements for the system produces a security assessment report that documents the results of the assessment and provides the results of the security control assessment, in writing, to the authorizing official or authorizing official designated representative."
CA-3,"the organization authorizes connections from the information system to other information systems outside of the authorization boundary through the use of interconnection security agreements documents, for each connection, the interface characteristics, security requirements, and the nature of the information communicated and monitors the information system connections on an ongoing basis verifying enforcement of security requirements."
CA-4,withdrawn incorporated into ca-2 .
CA-5,"the organization develops a plan of action and milestones for the information system to document the organizations planned remedial actions to correct weaknesses or deficiencies noted during the assessment of the security controls and to reduce or eliminate known vulnerabilities in the system and updates existing plan of action and milestones assignment organization-defined frequency based on the findings from security controls assessments, security impact analyses, and continuous monitoring activities."
CA-6,the organization assigns a senior-level executive or manager to the role of authorizing official for the information system ensures that the authorizing official authorizes the information system for processing before commencing operations and updates the security authorization assignment organization-defined frequency .
CA-7,the organization establishes a continuous monitoring strategy and implements a continuous monitoring program that includes a configuration management process for the information system and its constituent components a determination of the security impact of changes to the information system and environment of operation ongoing security control assessments in accordance with the organizational continuous monitoring strategy and reporting the security state of the information system to appropriate organizational officials assignment organization-defined frequency .
CM-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented configuration management policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the configuration management policy and associated configuration management controls."
CM-2,"the organization develops, documents, and maintains under configuration control, a current baseline configuration of the information system."
CM-3,"the organization determines the types of changes to the information system that are configuration controlled approves configuration-controlled changes to the system with explicit consideration for security impact analyses documents approved configuration-controlled changes to the system retains and reviews records of configuration-controlled changes to the system audits activities associated with configuration-controlled changes to the system and coordinates and provides oversight for configuration change control activities through assignment organization-defined configuration change control element e.g., committee, board that convenes selection one or more assignment organization-defined frequency assignment organization-defined configuration change conditions ."
CM-4,the organization analyzes changes to the information system to determine potential security impacts prior to change implementation.
CM-5,"the organization defines, documents, approves, and enforces physical and logical access restrictions associated with changes to the information system."
CM-6,"the organization establishes and documents mandatory configuration settings for information technology products employed within the information system using assignment organization-defined security configuration checklists that reflect the most restrictive mode consistent with operational requirements implements the configuration settings identifies, documents, and approves exceptions from the mandatory configuration settings for individual components within the information system based on explicit operational requirements and monitors and controls changes to the configuration settings in accordance with organizational policies and procedures."
CM-7,"the organization configures the information system to provide only essential capabilities and specifically prohibits or restricts the use of the following functions, ports, protocols, and or services assignment organization-defined list of prohibited or restricted functions, ports, protocols, and or services ."
CM-8,"the organization develops, documents, and maintains an inventory of information system components that accurately reflects the current information system is consistent with the authorization boundary of the information system is at the level of granularity deemed necessary for tracking and reporting includes assignment organization-defined information deemed necessary to achieve effective property accountability and is available for review and audit by designated organizational officials."
CM-9,"the organization develops, documents, and implements a configuration management plan for the information system that addresses roles, responsibilities, and configuration management processes and procedures defines the configuration items for the information system and when in the system development life cycle the configuration items are placed under configuration management and establishes the means for identifying configuration items throughout the system development life cycle and a process for managing the configuration of the configuration items."
CP-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented contingency planning policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the contingency planning policy and associated contingency planning controls."
CP-2,"the organization develops a contingency plan for the information system that identifies essential missions and business functions and associated contingency requirements provides recovery objectives, restoration priorities, and metrics addresses contingency roles, responsibilities, assigned individuals with contact information addresses maintaining essential missions and business functions despite an information system disruption, compromise, or failure addresses eventual, full information system restoration without deterioration of the security measures originally planned and implemented and is reviewed and approved by designated officials within the organization distributes copies of the contingency plan to assignment organization-defined list of key contingency personnel identified by name and or by role and organizational elements coordinates contingency planning activities with incident handling activities reviews the contingency plan for the information system assignment organization-defined frequency revises the contingency plan to address changes to the organization, information system, or environment of operation and problems encountered during contingency plan implementation, execution, or testing and communicates contingency plan changes to assignment organization-defined list of key contingency personnel identified by name and or by role and organizational elements ."
CP-3,the organization trains personnel in their contingency roles and responsibilities with respect to the information system and provides refresher training assignment organization-defined frequency .
CP-4,the organization tests and or exercises the contingency plan for the information system assignment organization-defined frequency using assignment organization-defined tests and or exercises to determine the plans effectiveness and the organizations readiness to execute the plan and reviews the contingency plan test exercise results and initiates corrective actions.
CP-5,withdrawn incorporated into cp-2 .
CP-6,the organization establishes an alternate storage site including necessary agreements to permit the storage and recovery of information system backup information.
CP-7,the organization establishes an alternate processing site including necessary agreements to permit the resumption of information system operations for essential missions and business functions within assignment organization-defined time period consistent with recovery time objectives when the primary processing capabilities are unavailable and ensures that equipment and supplies required to resume operations are available at the alternate site or contracts are in place to support delivery to the site in time to support the organization-defined time period for resumption.
CP-8,the organization establishes alternate telecommunications services including necessary agreements to permit the resumption of information system operations for essential missions and business functions within assignment organization-defined time period when the primary telecommunications capabilities are unavailable.
CP-9,the organization conducts backups of user-level information contained in the information system assignment organization-defined frequency consistent with recovery time and recovery point objectives conducts backups of system-level information contained in the information system assignment organization-defined frequency consistent with recovery time and recovery point objectives conducts backups of information system documentation including security-related documentation assignment organization-defined frequency consistent with recovery time and recovery point objectives and protects the confidentiality and integrity of backup information at the storage location.
CP-10,"the organization provides for the recovery and reconstitution of the information system to a known state after a disruption, compromise, or failure."
IA-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented identification and authentication policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the identification and authentication policy and associated identification and authentication controls."
IA-2,the information system uniquely identifies and authenticates organizational users or processes acting on behalf of organizational users .
IA-3,the information system uniquely identifies and authenticates assignment organization-defined list of specific and or types of devices before establishing a connection.
IA-4,the organization manages information system identifiers for users and devices by receiving authorization from a designated organizational official to assign a user or device identifier selecting an identifier that uniquely identifies an individual or device assigning the user identifier to the intended party or the device identifier to the intended device preventing reuse of user or device identifiers for assignment organization-defined time period and disabling the user identifier after assignment organization-defined time period of inactivity .
IA-5,"the organization manages information system authenticators for users and devices by verifying, as part of the initial authenticator distribution, the identity of the individual and or device receiving the authenticator establishing initial authenticator content for authenticators defined by the organization ensuring that authenticators have sufficient strength of mechanism for their intended use establishing and implementing administrative procedures for initial authenticator distribution, for lost compromised or damaged authenticators, and for revoking authenticators changing default content of authenticators upon information system installation establishing minimum and maximum lifetime restrictions and reuse conditions for authenticators if appropriate changing refreshing authenticators assignment organization-defined time period by authenticator type protecting authenticator content from unauthorized disclosure and modification and requiring users to take, and having devices implement, specific measures to safeguard authenticators."
IA-6,the information system obscures feedback of authentication information during the authentication process to protect the information from possible exploitation use by unauthorized individuals
IA-7,"the information system uses mechanisms for authentication to a cryptographic module that meet the requirements of applicable federal laws, executive orders, directives, policies, regulations, standards, and guidance for such authentication."
IA-8,the information system uniquely identifies and authenticates non-organizational users or processes acting on behalf of non-organizational users .
IR-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented incident response policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the incident response policy and associated incident response controls."
IR-2,the organization trains personnel in their incident response roles and responsibilities with respect to the information system and provides refresher training assignment organization-defined frequency .
IR-3,the organization tests and or exercises the incident response capability for the information system assignment organization-defined frequency using assignment organization-defined tests and or exercises to determine the incident response effectiveness and documents the results.
IR-4,"the organization implements an incident handling capability for security incidents that includes preparation, detection and analysis, containment, eradication, and recovery coordinates incident handling activities with contingency planning activities and incorporates lessons learned from ongoing incident handling activities into incident response procedures, training, and testing exercises, and implements the resulting changes accordingly."
IR-5,the organization tracks and documents information system security incidents.
IR-6,the organization requires personnel to report suspected security incidents to the organizational incident response capability within assignment organization-defined time-period and reports security incident information to designated authorities.
IR-7,"the organization provides an incident response support resource, integral to the organizational incident response capability, that offers advice and assistance to users of the information system for the handling and reporting of security incidents."
IR-8,"the organization develops an incident response plan that provides the organization with a roadmap for implementing its incident response capability describes the structure and organization of the incident response capability provides a high-level approach for how the incident response capability fits into the overall organization meets the unique requirements of the organization, which relate to mission, size, structure, and functions defines reportable incidents provides metrics for measuring the incident response capability within the organization. defines the resources and management support needed to effectively maintain and mature an incident response capability and is reviewed and approved by designated officials within the organization distributes copies of the incident response plan to assignment organization-defined list of incident response personnel identified by name and or by role and organizational elements reviews the incident response plan assignment organization-defined frequency revises the incident response plan to address system organizational changes or problems encountered during plan implementation, execution, or testing and communicates incident response plan changes to assignment organization-defined list of incident response personnel identified by name and or by role and organizational elements ."
MA-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented information system maintenance policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the information system maintenance policy and associated system maintenance controls."
MA-2,"the organization schedules, performs, documents, and reviews records of maintenance and repairs on information system components in accordance with manufacturer or vendor specifications and or organizational requirements controls all maintenance activities, whether performed on site or remotely and whether the equipment is serviced on site or removed to another location requires that a designated official explicitly approve the removal of the information system or system components from organizational facilities for off-site maintenance or repairs sanitizes equipment to remove all information from associated media prior to removal from organizational facilities for off-site maintenance or repairs and checks all potentially impacted security controls to verify that the controls are still functioning properly following maintenance or repair actions."
MA-3,"the organization approves, controls, monitors the use of, and maintains on an ongoing basis, information system maintenance tools."
MA-4,"the organization authorizes, monitors, and controls non-local maintenance and diagnostic activities allows the use of non-local maintenance and diagnostic tools only as consistent with organizational policy and documented in the security plan for the information system employs strong identification and authentication techniques in the establishment of non-local maintenance and diagnostic sessions maintains records for non-local maintenance and diagnostic activities and terminates all sessions and network connections when non-local maintenance is completed."
MA-5,the organization establishes a process for maintenance personnel authorization and maintains a current list of authorized maintenance organizations or personnel and ensures that personnel performing maintenance on the information system have required access authorizations or designates organizational personnel with required access authorizations and technical competence deemed necessary to supervise information system maintenance when maintenance personnel do not possess the required access authorizations.
MA-6,the organization obtains maintenance support and or spare parts for assignment organization-defined list of security-critical information system components and or key information technology components within assignment organization-defined time period of failure.
MP-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented media protection policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the media protection policy and associated media protection controls."
MP-2,the organization restricts access to assignment organization-defined types of digital and non-digital media to assignment organization-defined list of authorized individuals using assignment organization-defined security measures .
MP-3,"the organization marks, in accordance with organizational policies and procedures, removable information system media and information system output indicating the distribution limitations, handling caveats, and applicable security markings if any of the information and exempts assignment organization-defined list of removable media types from marking as long as the exempted items remain within assignment organization-defined controlled areas ."
MP-4,"the organization physically controls and securely stores assignment organization-defined types of digital and non-digital media within assignment organization-defined controlled areas using assignment organization-defined security measures protects information system media until the media are destroyed or sanitized using approved equipment, techniques, and procedures"
MP-5,the organization protects and controls assignment organization-defined types of digital and non-digital media during transport outside of controlled areas using assignment organization-defined security measures maintains accountability for information system media during transport outside of controlled areas and restricts the activities associated with transport of such media to authorized personnel.
MP-6,"the organization sanitizes information system media, both digital and non-digital, prior to disposal, release out of organizational control, or release for reuse and employs sanitization mechanisms with strength and integrity commensurate with the classification or sensitivity of the information."
PE-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented physical and environmental protection policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the physical and environmental protection policy and associated physical and environmental protection controls."
PE-2,"the organization develops and keeps current a list of personnel with authorized access to the facility where the information system resides except for those areas within the facility officially designated as publicly accessible issues authorization credentials reviews and approves the access list and authorization credentials assignment organization-defined frequency , removing from the access list personnel no longer requiring access."
PE-3,"the organization enforces physical access authorizations for all physical access points including designated entry exit points to the facility where the information system resides excluding those areas within the facility officially designated as publicly accessible verifies individual access authorizations before granting access to the facility controls entry to the facility containing the information system using physical access devices and or guards controls access to areas officially designated as publicly accessible in accordance with the organizations assessment of risk secures keys, combinations, and other physical access devices inventories physical access devices assignment organization-defined frequency and changes combinations and keys assignment organization-defined frequency and when keys are lost, combinations are compromised, or individuals are transferred or terminated."
PE-4,the organization controls physical access to information system distribution and transmission lines within organizational facilities.
PE-5,the organization controls physical access to information system output devices to prevent unauthorized individuals from obtaining the output.
PE-6,the organization monitors physical access to the information system to detect and respond to physical security incidents reviews physical access logs assignment organization-defined frequency and coordinates results of reviews and investigations with the organizations incident response capability.
PE-7,the organization controls physical access to the information system by authenticating visitors before authorizing access to the facility where the information system resides other than areas designated as publicly accessible.
PE-8,the organization maintains visitor access records to the facility where the information system resides except for those areas within the facility officially designated as publicly accessible and reviews visitor access records assignment organization-defined frequency .
PE-9,the organization protects power equipment and power cabling for the information system from damage and destruction.
PE-10,the organization provides the capability of shutting off power to the information system or individual system components in emergency situations places emergency shutoff switches or devices in assignment organization-defined location by information system or system component to facilitate safe and easy access for personnel and protects emergency power shutoff capability from unauthorized activation.
PE-11,the organization provides a short-term uninterruptible power supply to facilitate an orderly shutdown of the information system in the event of a primary power source loss.
PE-12,the organization employs and maintains automatic emergency lighting for the information system that activates in the event of a power outage or disruption and that covers emergency exits and evacuation routes within the facility.
PE-13,the organization employs and maintains fire suppression and detection devices systems for the information system that are supported by an independent energy source.
PE-14,the organization maintains temperature and humidity levels within the facility where the information system resides at assignment organization-defined acceptable levels and monitors temperature and humidity levels assignment organization-defined frequency .
PE-15,"the organization protects the information system from damage resulting from water leakage by providing master shutoff valves that are accessible, working properly, and known to key personnel."
PE-16,"the organization authorizes, monitors, and controls assignment organization-defined types of information system components entering and exiting the facility and maintains records of those items."
PE-17,"the organization employs assignment organization-defined management, operational, and technical information system security controls at alternate work sites assesses as feasible, the effectiveness of security controls at alternate work sites and provides a means for employees to communicate with information security personnel in case of security incidents or problems."
PE-18,the organization positions information system components within the facility to minimize potential damage from physical and environmental hazards and to minimize the opportunity for unauthorized access.
PE-19,the organization protects the information system from information leakage due to electromagnetic signals emanations.
PL-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented security planning policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the security planning policy and associated security planning controls."
PL-2,the organization develops a security plan for the information system that - is consistent with the organizations enterprise architecture - explicitly defines the authorization boundary for the system - describes the operational context of the information system in terms of missions and business processes - provides the security categorization of the information system including supporting rationale - describes the operational environment for the information system - describes relationships with or connections to other information systems - provides an overview of the security requirements for the system - describes the security controls in place or planned for meeting those requirements including a rationale for the tailoring and supplementation decisions and - is reviewed and approved by the authorizing official or designated representative prior to plan implementation reviews the security plan for the information system assignment organization-defined frequency and updates the plan to address changes to the information system environment of operation or problems identified during plan implementation or security control assessments.
PL-3,withdrawn incorporated into pl-2 .
PL-4,"the organization establishes and makes readily available to all information system users, the rules that describe their responsibilities and expected behavior with regard to information and information system usage and receives signed acknowledgment from users indicating that they have read, understand, and agree to abide by the rules of behavior, before authorizing access to information and the information system."
PL-5,the organization conducts a privacy impact assessment on the information system in accordance with omb policy.
PL-6,"the organization plans and coordinates security-related activities affecting the information system before conducting such activities in order to reduce the impact on organizational operations i.e., mission, functions, image, and reputation , organizational assets, and individuals."
PM-1,"the organization develops and disseminates an organization-wide information security program plan that - provides an overview of the requirements for the security program and a description of the security program management controls and common controls in place or planned for meeting those requirements - provides sufficient information about the program management controls and common controls including specification of parameters for any assignment and selection operations either explicitly or by reference to enable an implementation that is unambiguously compliant with the intent of the plan and a determination of the risk to be incurred if the plan is implemented as intended - includes roles, responsibilities, management commitment, coordination among organizational entities, and compliance - is approved by a senior official with responsibility and accountability for the risk being incurred to organizational operations including mission, functions, image, and reputation , organizational assets, individuals, other organizations, and the nation reviews the organization-wide information security program plan assignment organization-defined frequency and revises the plan to address organizational changes and problems identified during plan implementation or security control assessments."
PM-2,"the organization appoints a senior information security officer with the mission and resources to coordinate, develop, implement, and maintain an organization-wide information security program."
PM-3,the organization ensures that all capital planning and investment requests include the resources needed to implement the information security program and documents all exceptions to this requirement employs a business case exhibit 300 exhibit 53 to record the resources required and ensures that information security resources are available for expenditure as planned.
PM-4,"the organization implements a process for ensuring that plans of action and milestones for the security program and the associated organizational information systems are maintained and document the remedial information security actions to mitigate risk to organizational operations and assets, individuals, other organizations, and the nation."
PM-5,the organization develops and maintains an inventory of its information systems.
PM-6,"the organization develops, monitors, and reports on the results of information security measures of performance."
PM-7,"the organization develops an enterprise architecture with consideration for information security and the resulting risk to organizational operations, organizational assets, individuals, other organizations, and the nation."
PM-8,"the organization addresses information security issues in the development, documentation, and updating of a critical infrastructure and key resources protection plan."
PM-9,"the organization develops a comprehensive strategy to manage risk to organizational operations and assets, individuals, other organizations, and the nation associated with the operation and use of information systems and implements that strategy consistently across the organization."
PM-10,"the organization manages i.e., documents, tracks, and reports the security state of organizational information systems through security authorization processes designates individuals to fulfill specific roles and responsibilities within the organizational risk management process and fully integrates the security authorization processes into an organization-wide risk management program."
PM-11,"the organization defines mission business processes with consideration for information security and the resulting risk to organizational operations, organizational assets, individuals, other organizations, and the nation and determines information protection needs arising from the defined mission business processes and revises the processes as necessary, until an achievable set of protection needs is obtained."
PS-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented personnel security policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the personnel security policy and associated personnel security controls."
PS-2,the organization assigns a risk designation to all positions establishes screening criteria for individuals filling those positions and reviews and revises position risk designations assignment organization-defined frequency .
PS-3,"the organization screens individuals prior to authorizing access to the information system and rescreens individuals according to assignment organization-defined list of conditions requiring rescreening and, where re-screening is so indicated, the frequency of such rescreening ."
PS-4,"the organization, upon termination of individual employment terminates information system access conducts exit interviews retrieves all security-related organizational information system-related property and retains access to organizational information and information systems formerly controlled by terminated individual."
PS-5,the organization reviews logical and physical access authorizations to information systems facilities when personnel are reassigned or transferred to other positions within the organization and initiates assignment organization-defined transfer or reassignment actions within assignment organization-defined time period following the formal transfer action .
PS-6,the organization ensures that individuals requiring access to organizational information and information systems sign appropriate access agreements prior to being granted access and reviews updates the access agreements assignment organization-defined frequency .
PS-7,the organization establishes personnel security requirements including security roles and responsibilities for third-party providers documents personnel security requirements and monitors provider compliance.
PS-8,the organization employs a formal sanctions process for personnel failing to comply with established information security policies and procedures.
RA-1,"the organization develops, disseminates, and reviews updates assignment organization-defined frequency a formal, documented risk assessment policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and formal, documented procedures to facilitate the implementation of the risk assessment policy and associated risk assessment controls."
RA-2,"the organization categorizes information and the information system in accordance with applicable federal laws, executive orders, directives, policies, regulations, standards, and guidance documents the security categorization results including supporting rationale in the security plan for the information system and ensures the security categorization decision is reviewed and approved by the authorizing official or authorizing official designated representative."
RA-3,"the organization conducts an assessment of risk, including the likelihood and magnitude of harm, from the unauthorized access, use, disclosure, disruption, modification, or destruction of the information system and the information it processes, stores, or transmits documents risk assessment results in selection security plan risk assessment report assignment organization-defined document reviews risk assessment results assignment organization-defined frequency and updates the risk assessment assignment organization-defined frequency or whenever there are significant changes to the information system or environment of operation including the identification of new threats and vulnerabilities , or other conditions that may impact the security state of the system."
RA-4,withdrawn incorporated into ra-3 .
