ID,TEXT
4.7.2,"the nature of the safeguards will vary depending on the sensitivity of the information that has been collected, the amount, distribution, and format of the information, and the method of storage. more sensitive information should be safeguarded by a higher level of protection. the concept of sensitivity is discussed in clause 4.3.4."
4.7.3,"the methods of protection should include a physical measures, for example, locked filing cabinets and restricted access to offices b organizational measures, for example, security clearances and limiting access on a need-to-know basis and c technological measures, for example, the use of passwords and encryption."
4.7.3(b),"the methods of protection should include organizational measures, for example, security clearances and limiting access on a need-to-know basis and"
4.7.4,organizations shall make their employees aware of the importance of maintaining the confidentiality of personal information.
4.7.5,"care shall be used in the disposal or destruction of personal information, to prevent unauthorized parties from gaining access to the information see clause 4.5.3 ."
4.8.1,organizations shall be open about their policies and practices with respect to the management of personal information. individuals shall be able to acquire information about an organization s policies and practices without unreasonable effort. this information shall be made available in a form that is generally understandable.
4.8.2,"the information made available shall include a the name or title, and the address, of the person who is accountable for the organization s policies and practices and to whom complaints or inquiries can be forwarded b the means of gaining access to personal information held by the organization c a description of the type of personal information held by the organization, including a general account of its use d a copy of any brochures or other information that explain the organization s policies, standards, or codes and e what personal information is made available to related organizations e.g., subsidiaries ."
4.8.3,"an organization may make information on its policies and practices available in a variety of ways. the method chosen depends on the nature of its business and other considerations. for example, an organization may choose to make brochures available in its place of business, mail information to its customers, provide online access, or establish a toll-free telephone number."
4.9.1,"upon request, an organization shall inform an individual whether or not the organization holds personal information about the individual. organizations are encouraged to indicate the source of this information. the organization shall allow the individual access to this information. however, the organization may choose to make sensitive medical information available through a medical practitioner. in addition, the organization shall provide an account of the use that has been made or is being made of this information and an account of the third parties to which it has been disclosed."
4.9.2,"an individual may be required to provide sufficient information to permit an organization to provide an account of the existence, use, and disclosure of personal information. the information provided shall only be used for this purpose."
4.9.3,"in providing an account of third parties to which it has disclosed personal information about an individual, an organization should attempt to be as specific as possible. when it is not possible to provide a list of the organizations to which it has actually disclosed information about an individual, the organization shall provide a list of organizations to which it may have disclosed information about the individual."
4.9.4,"an organization shall respond to an individual s request within a reasonable time and at minimal or no cost to the individual. the requested information shall be provided or made available in a form that is generally understandable. for example, if the organization uses abbreviations or codes to record information, an explanation shall be provided."
4.9.5,"when an individual successfully demonstrates the inaccuracy or incompleteness of personal information, the organization shall amend the information as required. depending upon the nature of the information challenged, amendment involves the correction, deletion, or addition of information. where appropriate, the amended information shall be transmitted to third parties having access to the information in question."
4.9.6,"when a challenge is not resolved to the satisfaction of the individual, the substance of the unresolved challenge shall be recorded by the organization. when appropriate, the existence of the unresolved challenge shall be transmitted to third parties having access to the information in question."
4.10.1,the individual accountable for an organization s compliance is discussed in clause 4.1.1.
4.10.2,organizations shall put procedures in place to receive and respond to complaints or inquiries about their policies and practices relating to the handling of personal information. the complaint procedures should be easily accessible and simple to use.
4.10.3,"organizations shall inform individuals who make inquiries or lodge complaints of the existence of relevant complaint procedures. a range of these procedures may exist. for example, some regulatory bodies accept complaints about the personal-information handling practices of the companies they regulate."
4.10.4,"an organization shall investigate all complaints. if a complaint is found to be justified, the organization shall take appropriate measures, including, if necessary, amending its policies and practices."
