ID,TEXT
AC-4,the information system enforces approved authorizations for controlling the flow of information within the system and between interconnected systems based on assignment organization-defined information flow control policies .
AC-4(1),"the information system uses assignment organization-defined security attributes associated with assignment organization-defined information, source, and destination objects to enforce assignment organization-defined information flow control policies as a basis for flow control decisions."
AC-4(2),the information system uses protected processing domains to enforce assignment organization-defined information flow control policies as a basis for flow control decisions.
AC-4(3),the information system enforces dynamic information flow control based on assignment organization-defined policies .
AC-4(4),the information system prevents encrypted information from bypassing content-checking mechanisms by selection one or more decrypting the information blocking the flow of the encrypted information terminating communications sessions attempting to pass encrypted information assignment organization-defined procedure or method .
AC-4(5),the information system enforces assignment organization-defined limitations on embedding data types within other data types.
AC-4(6),the information system enforces information flow control based on assignment organization-defined metadata .
AC-4(7),the information system enforces assignment organization-defined one-way information flows using hardware mechanisms.
AC-4(8),the information system enforces information flow control using assignment organization-defined security policy filters as a basis for flow control decisions for assignment organization-defined information flows .
AC-4(9),the information system enforces the use of human reviews for assignment organization-defined information flows under the following conditions assignment organization-defined conditions .
AC-4(10),the information system provides the capability for privileged administrators to enable disable assignment organization-defined security policy filters under the following conditions assignment organization-defined conditions .
AC-4(11),the information system provides the capability for privileged administrators to configure assignment organization-defined security policy filters to support different security policies.
AC-4(12),"the information system, when transferring information between different security domains, uses assignment organization-defined data type identifiers to validate data essential for information flow decisions."
AC-4(13),"the information system, when transferring information between different security domains, decomposes information into assignment organization-defined policy-relevant subcomponents for submission to policy enforcement mechanisms."
AC-4(14),"the information system, when transferring information between different security domains, implements assignment organization-defined security policy filters requiring fully enumerated formats that restrict data structure and content."
AC-4(15),"the information system, when transferring information between different security domains, examines the information for the presence of assignment organized-defined unsanctioned information and prohibits the transfer of such information in accordance with the assignment organization-defined security policy ."
AC-4(16),withdrawn incorporated into ac-4 .
AC-4(17),"the information system uniquely identifies and authenticates source and destination points by selection one or more organization, system, application, individual for information transfer."
AC-4(18),the information system binds security attributes to information using assignment organization-defined binding techniques to facilitate information flow policy enforcement.
AC-4(19),"the information system, when transferring information between different security domains, applies the same security policy filtering to metadata as it applies to data payloads."
AC-4(20),the organization employs assignment organization-defined solutions in approved configurations to control the flow of assignment organization-defined information across security domains.
AC-4(21),the information system separates information flows logically or physically using assignment organization-defined mechanisms and or techniques to accomplish assignment organization-defined required separations by types of information .
AC-4(22),"the information system provides access from a single device to computing platforms, applications, or data residing on multiple different security domains, while preventing any information flow between the different security domains."
AC-5,the organization
AC-5a.,separates assignment organization-defined duties of individuals
AC-5b.,documents separation of duties of individuals and
AC-5c.,defines information system access authorizations to support separation of duties.
AC-6,"the organization employs the principle of least privilege, allowing only authorized accesses for users or processes acting on behalf of users which are necessary to accomplish assigned tasks in accordance with organizational missions and business functions."
AC-6(1),"the organization explicitly authorizes access to assignment organization-defined security functions deployed in hardware, software, and firmware and security-relevant information ."
AC-6(2),"the organization requires that users of information system accounts, or roles, with access to assignment organization-defined security functions or security-relevant information , use non-privileged accounts or roles, when accessing nonsecurity functions."
AC-6(3),the organization authorizes network access to assignment organization-defined privileged commands only for assignment organization-defined compelling operational needs and documents the rationale for such access in the security plan for the information system.
AC-6(4),the information system provides separate processing domains to enable finer-grained allocation of user privileges.
AC-6(5),the organization restricts privileged accounts on the information system to assignment organization-defined personnel or roles .
AC-6(6),the organization prohibits privileged access to the information system by non-organizational users.
AC-6(7),the organization
AC-6(7)(a),reviews assignment organization-defined frequency the privileges assigned to assignment organization-defined roles or classes of users to validate the need for such privileges and
AC-6(7)(b),"reassigns or removes privileges, if necessary, to correctly reflect organizational mission business needs."
AC-6(8),the information system prevents assignment organization-defined software from executing at higher privilege levels than users executing the software.
AC-6(9),the information system audits the execution of privileged functions.
AC-6(10),"the information system prevents non-privileged users from executing privileged functions to include disabling, circumventing, or altering implemented security safeguards countermeasures."
AC-7,the information system
AC-7a.,enforces a limit of assignment organization-defined number consecutive invalid logon attempts by a user during a assignment organization-defined time period and
AC-7b.,automatically selection locks the account node for an assignment organization-defined time period locks the account node until released by an administrator delays next logon prompt according to assignment organization-defined delay algorithm when the maximum number of unsuccessful attempts is exceeded.
AC-7(1),withdrawn incorporated into ac-7 .
AC-7(2),"the information system purges wipes information from assignment organization-defined mobile devices based on assignment organization-defined purging wiping requirements techniques after assignment organization-defined number consecutive, unsuccessful device logon attempts."
AC-8,the information system
AC-8a.,"displays to users assignment organization-defined system use notification message or banner before granting access to the system that provides privacy and security notices consistent with applicable federal laws, executive orders, directives, policies, regulations, standards, and guidance and states that"
AC-8a.1.,users are accessing a u.s. government information system
AC-8a.2.,"information system usage may be monitored, recorded, and subject to audit"
AC-8a.3.,unauthorized use of the information system is prohibited and subject to criminal and civil penalties and
AC-8a.4.,use of the information system indicates consent to monitoring and recording
AC-8b.,retains the notification message or banner on the screen until users acknowledge the usage conditions and take explicit actions to log on to or further access the information system and
AC-8c.,for publicly accessible systems
AC-8c.1.,"displays system use information assignment organization-defined conditions , before granting further access"
AC-8c.2.,"displays references, if any, to monitoring, recording, or auditing that are consistent with privacy accommodations for such systems that generally prohibit those activities and"
AC-8c.3.,includes a description of the authorized uses of the system.
AC-9,"the information system notifies the user, upon successful logon access to the system, of the date and time of the last logon access ."
AC-9(1),"the information system notifies the user, upon successful logon access, of the number of unsuccessful logon access attempts since the last successful logon access."
AC-9(2),the information system notifies the user of the number of selection successful logons accesses unsuccessful logon access attempts both during assignment organization-defined time period .
AC-9(3),the information system notifies the user of changes to assignment organization-defined security-related characteristics parameters of the user s account during assignment organization-defined time period .
AC-9(4),"the information system notifies the user, upon successful logon access , of the following additional information assignment organization-defined information to be included in addition to the date and time of the last logon access ."
AC-10,the information system limits the number of concurrent sessions for each assignment organization-defined account and or account type to assignment organization-defined number .
AC-11,the information system
AC-11a.,prevents further access to the system by initiating a session lock after assignment organization-defined time period of inactivity or upon receiving a request from a user and
AC-11b.,retains the session lock until the user reestablishes access using established identification and authentication procedures.
AC-11(1),"the information system conceals, via the session lock, information previously visible on the display with a publicly viewable image."
AC-12,the information system automatically terminates a user session after assignment organization-defined conditions or trigger events requiring session disconnect .
AC-12(1),the information system
AC-12(1)(a),provides a logout capability for user-initiated communications sessions whenever authentication is used to gain access to assignment organization-defined information resources and
AC-12(1)(b),displays an explicit logout message to users indicating the reliable termination of authenticated communications sessions.
AC-13,withdrawn incorporated into ac-2 and au-6 .
AC-14,the organization
AC-14a.,identifies assignment organization-defined user actions that can be performed on the information system without identification or authentication consistent with organizational missions business functions and
AC-14b.,"documents and provides supporting rationale in the security plan for the information system, user actions not requiring identification or authentication."
AC-14(1),withdrawn incorporated into ac-14 .
AC-15,withdrawn incorporated into mp-3 .
AC-16,the organization
AC-16a.,"provides the means to associate assignment organization-defined types of security attributes having assignment organization-defined security attribute values with information in storage, in process, and or in transmission"
AC-16b.,ensures that the security attribute associations are made and retained with the information
AC-16c.,establishes the permitted assignment organization-defined security attributes for assignment organization-defined information systems and
AC-16d.,determines the permitted assignment organization-defined values or ranges for each of the established security attributes.
AC-16(1),the information system dynamically associates security attributes with assignment organization-defined subjects and objects in accordance with assignment organization-defined security policies as information is created and combined.
AC-16(2),the information system provides authorized individuals or processes acting on behalf of individuals the capability to define or change the value of associated security attributes.
AC-16(3),the information system maintains the association and integrity of assignment organization-defined security attributes to assignment organization-defined subjects and objects .
AC-16(4),the information system supports the association of assignment organization-defined security attributes with assignment organization-defined subjects and objects by authorized individuals or processes acting on behalf of individuals .
AC-16(5),"the information system displays security attributes in human-readable form on each object that the system transmits to output devices to identify assignment organization-identified special dissemination, handling, or distribution instructions using assignment organization-identified human-readable, standard naming conventions ."
AC-16(6),"the organization allows personnel to associate, and maintain the association of assignment organization-defined security attributes with assignment organization-defined subjects and objects in accordance with assignment organization-defined security policies ."
AC-16(7),the organization provides a consistent interpretation of security attributes transmitted between distributed information system components.
AC-16(8),the information system implements assignment organization-defined techniques or technologies with assignment organization-defined level of assurance in associating security attributes to information.
AC-16(9),the organization ensures that security attributes associated with information are reassigned only via re-grading mechanisms validated using assignment organization-defined techniques or procedures .
AC-16(10),the information system provides authorized individuals the capability to define or change the type and value of security attributes available for association with subjects and objects.
AC-17,the organization
AC-17a.,"establishes and documents usage restrictions, configuration connection requirements, and implementation guidance for each type of remote access allowed and"
AC-17b.,authorizes remote access to the information system prior to allowing such connections.
AC-17(1),the information system monitors and controls remote access methods.
AC-17(2),the information system implements cryptographic mechanisms to protect the confidentiality and integrity of remote access sessions.
AC-17(3),the information system routes all remote accesses through assignment organization-defined number managed network access control points.
AC-17(4),the organization
AC-17(4)(a),authorizes the execution of privileged commands and access to security-relevant information via remote access only for assignment organization-defined needs and
AC-17(4)(b),documents the rationale for such access in the security plan for the information system.
AC-17(5),withdrawn incorporated into si-4 .
AC-17(6),the organization ensures that users protect information about remote access mechanisms from unauthorized use and disclosure.
AC-17(7),withdrawn incorporated into ac-3 10 .
AC-17(8),withdrawn incorporated into cm-7 .
AC-17(9),the organization provides the capability to expeditiously disconnect or disable remote access to the information system within assignment organization-defined time period .
AC-18,the organization
AC-18a.,"establishes usage restrictions, configuration connection requirements, and implementation guidance for wireless access and"
AC-18b.,authorizes wireless access to the information system prior to allowing such connections.
AC-18(1),the information system protects wireless access to the system using authentication of selection one or more users devices and encryption.
AC-18(2),withdrawn incorporated into si-4 .
AC-18(3),"the organization disables, when not intended for use, wireless networking capabilities internally embedded within information system components prior to issuance and deployment."
AC-18(4),the organization identifies and explicitly authorizes users allowed to independently configure wireless networking capabilities.
AC-18(5),the organization selects radio antennas and calibrates transmission power levels to reduce the probability that usable signals can be received outside of organization-controlled boundaries.
AC-19,the organization
AC-19a.,"establishes usage restrictions, configuration requirements, connection requirements, and implementation guidance for organization-controlled mobile devices and"
AC-19b.,authorizes the connection of mobile devices to organizational information systems.
AC-19(1),withdrawn incorporated into mp-7 .
AC-19(2),withdrawn incorporated into mp-7 .
AC-19(3),withdrawn incorporated into mp-7 .
AC-19(4),the organization
AC-19(4)(a),"prohibits the use of unclassified mobile devices in facilities containing information systems processing, storing, or transmitting classified information unless specifically permitted by the authorizing official and"
AC-19(4)(b),"enforces the following restrictions on individuals permitted by the authorizing official to use unclassified mobile devices in facilities containing information systems processing, storing, or transmitting classified information"
AC-19(4)(b)(1),connection of unclassified mobile devices to classified information systems is prohibited
AC-19(4)(b)(2),connection of unclassified mobile devices to unclassified information systems requires approval from the authorizing official
AC-19(4)(b)(3),use of internal or external modems or wireless interfaces within the unclassified mobile devices is prohibited and
AC-19(4)(b)(4),"unclassified mobile devices and the information stored on those devices are subject to random reviews and inspections by assignment organization-defined security officials , and if classified information is found, the incident handling policy is followed."
AC-19(4)(c),restricts the connection of classified mobile devices to classified information systems in accordance with assignment organization-defined security policies .
AC-19(5),the organization employs selection full-device encryption container encryption to protect the confidentiality and integrity of information on assignment organization-defined mobile devices .
AC-20,"the organization establishes terms and conditions, consistent with any trust relationships established with other organizations owning, operating, and or maintaining external information systems, allowing authorized individuals to"
AC-20a.,access the information system from external information systems and
AC-20b.,"process, store, or transmit organization-controlled information using external information systems."
AC-20(1),"the organization permits authorized individuals to use an external information system to access the information system or to process, store, or transmit organization-controlled information only when the organization"
AC-20(1)(a),verifies the implementation of required security controls on the external system as specified in the organization s information security policy and security plan or
AC-20(1)(b),retains approved information system connection or processing agreements with the organizational entity hosting the external information system.
AC-20(2),the organization selection restricts prohibits the use of organization-controlled portable storage devices by authorized individuals on external information systems.
AC-20(3),"the organization selection restricts prohibits the use of non-organizationally owned information systems, system components, or devices to process, store, or transmit organizational information."
AC-20(4),the organization prohibits the use of assignment organization-defined network accessible storage devices in external information systems.
AC-21,the organization
AC-21a.,facilitates information sharing by enabling authorized users to determine whether access authorizations assigned to the sharing partner match the access restrictions on the information for assignment organization-defined information sharing circumstances where user discretion is required and
AC-21b.,employs assignment organization-defined automated mechanisms or manual processes to assist users in making information sharing collaboration decisions.
AC-21(1),the information system enforces information-sharing decisions by authorized users based on access authorizations of sharing partners and access restrictions on information to be shared.
AC-21(2),the information system implements information search and retrieval services that enforce assignment organization-defined information sharing restrictions .
AC-22,the organization
AC-22a.,designates individuals authorized to post information onto a publicly accessible information system
AC-22b.,trains authorized individuals to ensure that publicly accessible information does not contain nonpublic information
AC-22c.,reviews the proposed content of information prior to posting onto the publicly accessible information system to ensure that nonpublic information is not included and
AC-22d.,"reviews the content on the publicly accessible information system for nonpublic information assignment organization-defined frequency and removes such information, if discovered."
AC-23,the organization employs assignment organization-defined data mining prevention and detection techniques for assignment organization-defined data storage objects to adequately detect and protect against data mining.
AC-24,the organization establishes procedures to ensure assignment organization-defined access control decisions are applied to each access request prior to access enforcement.
AC-24(1),the information system transmits assignment organization-defined access authorization information using assignment organization-defined security safeguards to assignment organization-defined information systems that enforce access control decisions.
AC-24(2),the information system enforces access control decisions based on assignment organization-defined security attributes that do not include the identity of the user or process acting on behalf of the user.
AC-25,"the information system implements a reference monitor for assignment organization-defined access control policies that is tamperproof, always invoked, and small enough to be subject to analysis and testing, the completeness of which can be assured."
AT-1,the organization
AT-1a.,"develops, documents, and disseminates to assignment organization-defined personnel or roles"
AT-1a.1.,"a security awareness and training policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and"
AT-1a.2.,procedures to facilitate the implementation of the security awareness and training policy and associated security awareness and training controls and
AT-1b.,reviews and updates the current
AT-1b.1.,security awareness and training policy assignment organization-defined frequency and
AT-1b.2.,security awareness and training procedures assignment organization-defined frequency .
AT-2,"the organization provides basic security awareness training to information system users including managers, senior executives, and contractors"
AT-2a.,as part of initial training for new users
AT-2b.,when required by information system changes and
AT-2c.,assignment organization-defined frequency thereafter.
AT-2(1),the organization includes practical exercises in security awareness training that simulate actual cyber attacks.
AT-2(2),the organization includes security awareness training on recognizing and reporting potential indicators of insider threat.
AT-3,the organization provides role-based security training to personnel with assigned security roles and responsibilities
AT-3a.,before authorizing access to the information system or performing assigned duties
AT-3b.,when required by information system changes and
AT-3c.,assignment organization-defined frequency thereafter.
AT-3(1),the organization provides assignment organization-defined personnel or roles with initial and assignment organization-defined frequency training in the employment and operation of environmental controls.
AT-3(2),the organization provides assignment organization-defined personnel or roles with initial and assignment organization-defined frequency training in the employment and operation of physical security controls.
AT-3(3),the organization includes practical exercises in security training that reinforce training objectives.
AT-3(4),the organization provides training to its personnel on assignment organization-defined indicators of malicious code to recognize suspicious communications and anomalous behavior in organizational information systems.
AT-4,the organization
AT-4a.,documents and monitors individual information system security training activities including basic security awareness training and specific information system security training and
AT-4b.,retains individual training records for assignment organization-defined time period .
AT-5,withdrawn incorporated into pm-15 .
AU-1,the organization
AU-1a.,"develops, documents, and disseminates to assignment organization-defined personnel or roles"
AU-1a.1.,"an audit and accountability policy that addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance and"
AU-1a.2.,procedures to facilitate the implementation of the audit and accountability policy and associated audit and accountability controls and
AU-1b.,reviews and updates the current
AU-1b.1.,audit and accountability policy assignment organization-defined frequency and
AU-1b.2.,audit and accountability procedures assignment organization-defined frequency .
AU-2,the organization
AU-2a.,determines that the information system is capable of auditing the following events assignment organization-defined auditable events
AU-2b.,coordinates the security audit function with other organizational entities requiring audit-related information to enhance mutual support and to help guide the selection of auditable events
AU-2c.,provides a rationale for why the auditable events are deemed to be adequate to support after-the-fact investigations of security incidents and
AU-2d.,determines that the following events are to be audited within the information system assignment organization-defined audited events the subset of the auditable events defined in au-2 a. along with the frequency of or situation requiring auditing for each identified event .
AU-2(1),withdrawn incorporated into au-12 .
AU-2(2),withdrawn incorporated into au-12 .
AU-2(3),the organization reviews and updates the audited events assignment organization-defined frequency .
AU-2(4),withdrawn incorporated into ac-6 9 .
AU-3,"the information system generates audit records containing information that establishes what type of event occurred, when the event occurred, where the event occurred, the source of the event, the outcome of the event, and the identity of any individuals or subjects associated with the event."
AU-3(1),"the information system generates audit records containing the following additional information assignment organization-defined additional, more detailed information ."
AU-3(2),the information system provides centralized management and configuration of the content to be captured in audit records generated by assignment organization-defined information system components .
AU-4,the organization allocates audit record storage capacity in accordance with assignment organization-defined audit record storage requirements .
AU-4(1),the information system off-loads audit records assignment organization-defined frequency onto a different system or media than the system being audited.
AU-5,the information system
AU-5a.,alerts assignment organization-defined personnel or roles in the event of an audit processing failure and
AU-5b.,"takes the following additional actions assignment organization-defined actions to be taken e.g., shut down information system, overwrite oldest audit records, stop generating audit records ."
AU-5(1),"the information system provides a warning to assignment organization-defined personnel, roles, and or locations within assignment organization-defined time period when allocated audit record storage volume reaches assignment organization-defined percentage of repository maximum audit record storage capacity."
AU-5(2),"the information system provides an alert in assignment organization-defined real-time period to assignment organization-defined personnel, roles, and or locations when the following audit failure events occur assignment organization-defined audit failure events requiring real-time alerts ."
AU-5(3),the information system enforces configurable network communications traffic volume thresholds reflecting limits on auditing capacity and selection rejects delays network traffic above those thresholds.
AU-5(4),"the information system invokes a selection full system shutdown partial system shutdown degraded operational mode with limited mission business functionality available in the event of assignment organization-defined audit failures , unless an alternate audit capability exists."
AU-6,the organization
AU-6a.,reviews and analyzes information system audit records assignment organization-defined frequency for indications of assignment organization-defined inappropriate or unusual activity and
AU-6b.,reports findings to assignment organization-defined personnel or roles .
AU-6(1),"the organization employs automated mechanisms to integrate audit review, analysis, and reporting processes to support organizational processes for investigation and response to suspicious activities."
AU-6(2),withdrawn incorporated into si-4 .
AU-6(3),the organization analyzes and correlates audit records across different repositories to gain organization-wide situational awareness.
AU-6(4),the information system provides the capability to centrally review and analyze audit records from multiple components within the system.
AU-6(5),the organization integrates analysis of audit records with analysis of selection one or more vulnerability scanning information performance data information system monitoring information assignment organization-defined data information collected from other sources to further enhance the ability to identify inappropriate or unusual activity.
AU-6(6),"the organization correlates information from audit records with information obtained from monitoring physical access to further enhance the ability to identify suspicious, inappropriate, unusual, or malevolent activity."
AU-6(7),"the organization specifies the permitted actions for each selection one or more information system process role user associated with the review, analysis, and reporting of audit information."
AU-6(8),"the organization performs a full text analysis of audited privileged commands in a physically distinct component or subsystem of the information system, or other information system that is dedicated to that analysis."
AU-6(9),the organization correlates information from nontechnical sources with audit information to enhance organization-wide situational awareness.
AU-6(10),"the organization adjusts the level of audit review, analysis, and reporting within the information system when there is a change in risk based on law enforcement information, intelligence information, or other credible sources of information."
AU-7,the information system provides an audit reduction and report generation capability that
AU-7a.,"supports on-demand audit review, analysis, and reporting requirements and after-the-fact investigations of security incidents and"
AU-7b.,does not alter the original content or time ordering of audit records.
AU-7(1),the information system provides the capability to process audit records for events of interest based on assignment organization-defined audit fields within audit records .
AU-7(2),the information system provides the capability to sort and search audit records for events of interest based on the content of assignment organization-defined audit fields within audit records .
AU-8,the information system
AU-8a.,uses internal system clocks to generate time stamps for audit records and
AU-8b.,records time stamps for audit records that can be mapped to coordinated universal time utc or greenwich mean time gmt and meets assignment organization-defined granularity of time measurement .
AU-8(1),the information system
AU-8(1)(a),compares the internal information system clocks assignment organization-defined frequency with assignment organization-defined authoritative time source and
AU-8(1)(b),synchronizes the internal system clocks to the authoritative time source when the time difference is greater than assignment organization-defined time period .
AU-8(2),the information system identifies a secondary authoritative time source that is located in a different geographic region than the primary authoritative time source.
AU-9,"the information system protects audit information and audit tools from unauthorized access, modification, and deletion."
AU-9(1),"the information system writes audit trails to hardware-enforced, write-once media."
AU-9(2),the information system backs up audit records assignment organization-defined frequency onto a physically different system or system component than the system or component being audited.
AU-9(3),the information system implements cryptographic mechanisms to protect the integrity of audit information and audit tools.
AU-9(4),the organization authorizes access to management of audit functionality to only assignment organization-defined subset of privileged users .
AU-9(5),the organization enforces dual authorization for selection one or more movement deletion of assignment organization-defined audit information .
AU-9(6),the organization authorizes read-only access to audit information to assignment organization-defined subset of privileged users .
AU-10,the information system protects against an individual or process acting on behalf of an individual falsely denying having performed assignment organization-defined actions to be covered by non-repudiation .
AU-10(1),the information system
AU-10(1)(a),binds the identity of the information producer with the information to assignment organization-defined strength of binding and
AU-10(1)(b),provides the means for authorized individuals to determine the identity of the producer of the information.
AU-10(2),the information system
AU-10(2)(a),validates the binding of the information producer identity to the information at assignment organization-defined frequency and
AU-10(2)(b),performs assignment organization-defined actions in the event of a validation error.
AU-10(3),the information system maintains reviewer releaser identity and credentials within the established chain of custody for all information reviewed or released.
AU-10(4),the information system
AU-10(4)(a),validates the binding of the information reviewer identity to the information at the transfer or release points prior to release transfer between assignment organization-defined security domains and
AU-10(4)(b),performs assignment organization-defined actions in the event of a validation error.
AU-10(5),withdrawn incorporated into si-7 .
AU-11,the organization retains audit records for assignment organization-defined time period consistent with records retention policy to provide support for after-the-fact investigations of security incidents and to meet regulatory and organizational information retention requirements.
AU-11(1),the organization employs assignment organization-defined measures to ensure that long-term audit records generated by the information system can be retrieved.
AU-12,the information system
AU-12a.,provides audit record generation capability for the auditable events defined in au-2 a. at assignment organization-defined information system components
AU-12b.,allows assignment organization-defined personnel or roles to select which auditable events are to be audited by specific components of the information system and
AU-12c.,generates audit records for the events defined in au-2 d. with the content defined in au-3.
