ID,TEXT
6.06.(d),are there any provisions for exporting user-created applications in a standard format this set of questions should be considered in order to understand the risks related to vendor lock-in.
6.06.(e),"are there processes for testing that data can be exported to another cloud provider should the client wish to change provider, for example this set of questions should be considered in order to understand the risks related to vendor lock-in."
6.06.(f),can the client perform their own data extraction to verify that the format is universal and is capable of being migrated to another cloud provider this set of questions should be considered in order to understand the risks related to vendor lock-in.
6.07.(a),"does the provider maintain a documented method that details the impact of a disruption what are the rpo recovery point objective and rto recovery time objective for services detail according to the criticality of the service.are information security activities appropriately addressed in the restoration process what are the lines of communication to end customers in the event of a disruption are the roles and responsibilities of teams clearly identified when dealing with a disruption providing continuity is important to an organisation. although it is possible to set service level agreements detailing the minimum amount of time systems are available, there remain a number of additional considerations."
6.07.(b),"has the provider categorised the priority for recovery, and what would be our relative priority the end customer to be restored note this may be a category highmedlow.providing continuity is important to an organisation. although it is possible to set service level agreements detailing the minimum amount of time systems are available, there remain a number of additional considerations."
6.07.(c),"what dependencies relevant to the restoration process exist include suppliers and outsource partners.providing continuity is important to an organisation. although it is possible to set service level agreements detailing the minimum amount of time systems are available, there remain a number of additional considerations."
6.07.(d),"in the event of the primary site being made unavailable, what is the minimum separation for the location of the secondary site providing continuity is important to an organisation. although it is possible to set service level agreements detailing the minimum amount of time systems are available, there remain a number of additional considerations."
6.07.01.(a),"does the provider have a formal process in place for detecting, identifying, analyzing and responding to incidents incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(b),"is this process rehearsed to check that incident handling processes are effective does the provider also ensure, during the rehearsal, that everyone within the cloud providers support organisation is aware of the processes and of their roles during incident handling both during the incident and post analysis incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(c),"how are the detection capabilities structured how can the cloud customer report anomalies and security events to the provider what facilities does the provider allow for customer-selected third party rtsm services to intervene in their systems where appropriate or to co-ordinate incident response capabilities with the cloud provider o is there a real time security monitoring rtsm service in place is the service outsourced what kind of parameters and services are monitored do you provide upon request a periodical report on security incidents eg,. according to the itil definition for how long are the security logs retained are those logs securely stored who has access to the logs is it possible for the customer to build a hipshids in the virtual machine image is it possible to integrate the information collected by the intrusion detection and prevention systems of the customer into the rtsm service of the cloud provider or that of a third party incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(d),"how are severity levels defined incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(e),"how are escalation procedures defined when if ever is the cloud customer involved incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(f),"how are incidents documented and evidence collected incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(g),"besides authentication, accounting and audit, what other controls are in place to prevent or minimize the impact of malicious activities by insiders incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(h),"does the provider offer the customer upon request a forensic image of the virtual machine incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(i),"does the provider collect incident metrics and indicators ie,. number of detected or reported incidents per months, number of incidents caused by the cloud providers subcontractors and the total number of such incidents, average time to respond and to resolve, etc .which of these does the provider make publicly available nb not all incident reporting data can be made public since it may compromise customer confidentiality and reveal security critical information incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(j),"how often does the provider test disaster recovery and business continuity plans incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(k),"does the provider collect data on the levels of satisfaction with slas incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(l),"does the provider carry out help desk tests for example o impersonation tests is the person at the end of the phone requesting a password reset, really who they say they are or so called social engineering attacks.incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(m),"does the provider carry out penetration testing how often what are actually tested during the penetration test for example, do they test the security isolation of each image to ensure it is not possible to break out of one image into another and also gain access to the host infrastructure . the tests should also check to see if it is possible to gain access, via the virtual image, to the cloud providers management and support systems e.g, example the provisioning and admin access control systems.incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(n),"does the provider carry out vulnerability testing how often incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.07.01.(o),"what is the process for rectifying vulnerabilities hot fixes, re-configuration, uplift to later versions of software, etc incident management and response is a part of business continuity management. the goal of this process is to contain the impact of unexpected and potentially disrupting events to an acceptable level for an organization.to evaluate the capacity of an organization to minimize the probability of occurrence or reduce the negative impact of an information security incident, the following questions should be asked to a cloud provider"
6.08.(a),"what assurance can you provide to the customer regarding the physical security of the location please provide examples, and any standards that are adhered to, eg,. section of iso .who, other than authorised it personnel, has unescorted physical access to it infrastructure for example, cleaners, managers, physical security staff, contractors, consultants, vendors, etc.how often are access rights reviewed how quickly can access rights be revoked do you assess security risks and evaluate perimeters on a regular basis how frequently do you carry out regular risk assessments which include things such as neighboring buildings do you control or monitor personnel including third parties who access secure areas what policies or procedures do you have for loading, unloading and installing equipment are deliveries inspected for risks before installation is there an up-to-date physical inventory of items in the data centre do network cables run through public access areas do you use armoured cabling or conduits do you regularly survey premises to look for unauthorized equipment is there any off-site equipment how is this protected do your personnel use portable equipment eg,. laptops, smart phones which can give access to the data centre how are these protected what measures are in place to control access cards what processes or procedures are in place to destroy old media or systems when required to do so data overwritten physical destruction o what authorization processes are in place for the movement of equipment from one site to another how do you identify staff or contractors who are authorized to do this how often are equipment audits carried out to monitor for unauthorised equipment removal how often are checks made to ensure that the environment complies with the appropriate legal and regulatory requirements as with personnel security, many of the potential issues arise because the it infrastructure is under the control of a third party like traditional outsourcing, the effect of a physical security breach can have an impact on multiple customers organizations."
6.09.(a),what procedures or policies are in place to ensure that environmental issues do not cause an interruption to service
6.09.(b),"what methods do you use to prevent damage from a fire, flood, earthquake, etc in the event of a disaster, what additional security measures are put in place to protect physical access both at the primary as well as at the secondary sites"
6.09.(c),do you monitor the temperature and humidity in the data centre air-conditioning considerations or monitoring
6.09.(d),do you protect your buildings from lightening strikes including electrical and communication lines
6.09.(e),do you have stand-alone generators in the event of a power failure for how long can they run are there adequate fuel supplies are there failover generators how often do you check ups equipment how often do you check your generators do you have multiple power suppliers
6.09.(f),"are all utilities electricity, water, etc capable of supporting your environment how often is this re-evaluated and tested"
6.09.(g),is your air-conditioning capable of supporting your environment how often is it tested
6.09.(h),do you follow manufacturers recommended maintenance schedules
6.09.(i),do you only allow authorised maintenance or repair staff onto the site how do you check their identity
6.09.(j),"when equipment is sent away for repair, is the data cleaned from it first how is this done"
6.10.(a),in what country is the cloud provider located customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
6.10.(b),is the cloud providers infrastructure located in the same country or in different countries customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
6.10.(c),will the cloud provider use other companies whose infrastructure is located outside that of the cloud provider customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
6.10.(d),where will the data be physically located customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
6.10.(e),will jurisdiction over the contract terms and over the data be divided customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
6.10.(f),will any of the cloud providers services be subcontracted out customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
6.10.(g),will any of the cloud providers services be outsourced customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
6.10.(h),"how will the data provided by the customer and the customers customers, be collected, processed and transferred customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with."
6.10.(i),what happens to the data sent to the cloud provider upon termination of the contract customers and potential customers of cloud provider services should have regard to their respective national and supra-national obligations for compliance with regulatory frameworks and ensure that any such obligations are appropriately complied with.
