ID,TEXT
APO03.01,"the architecture vision provides a first-cut, high-level description of the baseline and target architectures, covering the business, information, data, application and technology domains the architecture vision provides the sponsor with a key tool to sell the benefits of the proposed capability to stakeholders within the enterprise the architecture vision describes howthe new capability will meet enterprise goals and strategic objectives and address stakeholder concerns when implemented"
APO03.02,"the reference architecture describes the current and target architectures for the business, information, data, application and technology domains"
APO03.03,"rationalise the gaps between baseline and target architectures, taking both business and technical perspectives, and logically group them into project work packages integrate the project with any related it-enabled investment programmes to ensure that the architectural initiatives are aligned with and enable these initiatives as part of overall enterprise change make this a collaborative effort with key enterprise stakeholders from business and it to assess the enterprises transformation readiness, and identify opportunities, solutions and all implementation constraints"
APO03.04,create a viable implementation and migration plan in alignment with the programme and project portfolios ensure that the plan is closely co-ordinated to ensure that value is delivered and the required resources are available to complete the necessary work
APO03.05,"the provision of enterprise architecture services within the enterprise includes guidance to and monitoring of implementation projects, formalising ways of working through architecture contracts, and measuring and communicating architectures value-add and compliance monitoring activities"
APO04,"maintain an awareness of information technology and related service trends, identify innovation opportunities, and plan how to benefit from innovation in relation to business needs. analyse what opportunities for business innovation or improvement can be created by emerging technologies, services or it-enabled business innovation, as well as through existing established technologies and by business and it process innovation. influence strategic planning and enterprise architecture decisions."
APO04.01,"create an environment that is conducive to innovation, considering issues such as culture, reward, collaboration, technology forums, and mechanisms to promote and capture employee ideas"
APO04.02,work with relevant stakeholders to understand their challenges maintain an adequate understanding of enterprise strategy and the competitive environment or other constraints so that opportunities enabled by new technologies can be identified activities
APO04.03,"perform systematic monitoring and scanning of the enterprises external environment to identify emerging technologies that have the potential to create value e g , by realising the enterprise strategy, optimising costs, avoiding obsolescence, and better enabling enterprise and it processes monitor the marketplace, competitive landscape, industry sectors, and legaland regulatory trends to be able to analyse emerging technologies or innovation ideas in the enterprise context"
APO04.04,analyse identified emerging technologies andor other it innovation suggestions work with stakeholdersto validate assumptions on the potential of new technologies and innovation
APO04.05,"evaluate and monitor the results of proof-of-concept initiatives and, if favourable, generate recommendations for further initiatives and gain stakeholder support"
APO04.06,"monitor the implementation and use of emerging technologies and innovations during integration, adoption and for the full economic life cycle to ensure that the promised benefits are realised and to identify lessons learned"
APO05,"execute the strategic direction set for investments in line with the enterprise architecture vision and the desired characteristics of the investment and related services portfolios, and consider the different categories of investments and the resources and funding constraints. evaluate, prioritise and balance programmes and services, managing demand within resource and funding constraints, based on their alignment with strategic objectives, enterprise worth and risk. move selected programmes into the active services portfolio for execution. monitor the performance of the overall"
APO05.01,"review and ensure clarity of the enterprise and it strategies and current services define an appropriate investment mix based on cost, alignment with strategy, and financial measures such as cost and expected roi over the full economic life cycle, degree of risk, and type of benefit for the programmes in the portfolio adjust the enterprise and it strategies where necessary"
APO05.02,"determine potential sources of funds, different funding options and the implications of the funding source on the investment return expectations"
APO05.03,"based on the overall investment portfolio mix requirements, evaluate and prioritise programme business cases, and decide on investment proposals allocate funds and initiate programmes"
APO05.04,"on a regular basis, monitor and optimise the performance of the investment portfolio and individual programmes throughout the entire investment life cycle"
APO05.05,"maintain portfolios of investment programmes and projects, it services and it assets"
APO06,"manage the it-related financial activities in both the business and it functions, covering budget, cost and benefit management, and prioritisation of spending through the use of formal budgeting practices and a fair and equitable system of allocating costs to the enterprise. consult stakeholders to identify and control the total costs and benefits within the context of the it strategic and tactical plans, and initiate corrective action where needed."
APO06.01,"establish and maintain a method to account for all it-related costs, investments and depreciation as an integral part of the enterprise financial systems and chart of accounts to manage the investments and costs of it capture and allocate actual costs, analyse variances between forecasts and actual costs,and report using the enterprises financial measurement systems"
APO06.02,"implement a decision-making process to prioritise the allocation of resources and rules for discretionary investments by individual business units include the potential use of external service providers and consider the buy, develop and rent options"
APO06.03,prepare a budget reflecting the investment priorities supporting strategic objectives based on the portfolio of it-enabled programmes and it services
APO06.04,"establish and use an it costing model based on the service definition, ensuring that allocation of costs for services is identifiable, measurable and predictable, to encourage the responsible use of resourcesincluding those provided by service providers regularly review and benchmark the appropriateness of the costchargeback model to maintain its relevance and appropriateness to the evolving business"
APO06.05,"implement a cost management process comparing actual costs to budgets costs should be monitored and reported and, in the case of deviations, identified in a timely manner and their impact on enterprise processes and services assessed"
APO07,"provide a structured approach to ensure optimal structuring, placement, decision rights and skills of human resources. this includes communicating the defined roles and responsibilities, learning and growth plans, and performance expectations, supported with competent and motivated people."
APO07.01,evaluate staffing requirements on a regular basis or upon major changes to the enterprise or operational or it environments to ensure that the enterprise has sufficient human resources to support enterprise goals and objectives staffing includes both internal and external resources
APO07.02,"identify key it personnel while minimising reliance on a single individual performing a critical job function through knowledge capture documentation, knowledge sharing, succession planning and staff backup activities"
APO07.03,"define and manage the skills and competencies required of personnel regularly verify that personnel have the competencies to fulfil their roles on the basis of their education, training andor experience, and verify that these competencies are being maintained, using qualification and certification programmes where appropriate provide employees with ongoing learning and opportunities to maintain their knowledge, skills and competencies at a level required to achieve enterprise goals"
APO07.04,"perform timely performance evaluations on a regular basis against individual objectives derived from the enterprises goals, established standards, specific job responsibilities, and the skills and competency framework employees should receive coaching on performance and conduct whenever appropriate"
APO07.05,"understand and track the current and future demand for business and it human resources with responsibilities for enterprise it identify shortfalls and provide input into sourcing plans, enterprise and it recruitment processes sourcing plans, and business and it recruitment processes"
APO07.06,ensure that consultants and contract personnel who support the enterprise with it skills know and comply with the organisations policies and meet agreed-on contractual requirements
APO08,"manage the relationship between the business and it in a formalised and transparent way that ensures a focus on achieving a common and shared goal of successful enterprise outcomes in support of strategic goals and within the constraint of budgets and risk tolerance. base the relationship on mutual trust, using open and understandable terms and common language and a willingness to take ownership and accountability for key decisions."
APO08.01,"understand current business issues and objectives and business expectations for it ensure that requirements are understood, managed and communicated, and their status agreed on and approved activities"
APO08.02,identify potential opportunities for it to be an enabler of enhanced enterprise performance
APO08.03,"manage the relationship with customers business representatives ensure that relationship roles and responsibilities are defined and assigned, and communication is facilitated"
APO08.04,work with stakeholders and co-ordinate the end-to-end delivery of it services and solutions provided to the business
APO08.05,continually improve and evolve it-enabled services and service delivery to the enterprise to align with changing enterprise and technology requirements
APO09,"align it-enabled services and service levels with enterprise needs and expectations, including identification, specification, design, publishing, agreement, and monitoring of it services, service levels and performance indicators."
APO09.01,"analyse business requirements and the way in whichit-enabled services and service levels support business processes discuss and agree on potential services and service levels with the business, and compare them with the current service portfolio to identify new or changed services or service level options"
APO09.02,define and maintain one or more service catalogues for relevant target groups publish and maintain liveit-enabled services in the service catalogues
APO09.03,define and prepare service agreements based on the options in the service catalogues include internal operational agreements
APO09.04,"monitor service levels, report on achievements and identify trends provide the appropriate management information to aid performance management"
APO09.05,conduct periodic reviews of the service agreements and revise when needed
APO10,"manage it-related services provided by all types of suppliers to meet enterprise requirements, including the selection of suppliers, management of relationships, management of contracts, and reviewing and monitoring of supplier performance for effectiveness and compliance."
APO10.01,"identify suppliers and associated contracts and categorise them into type, significance and criticality establish supplier and contract evaluation criteria and evaluate the overall portfolio of existing and alternative suppliers and contracts"
APO10.02,select suppliers according to a fair and formal practice to ensure a viable best fit based on specified requirements requirements should be optimised with input from potential suppliers
APO10.03,"formalise and manage the supplier relationship for each supplier manage, maintain and monitor contracts and service delivery ensure that new or changed contracts conform to enterprise standards and legal and regulatory requirements deal with contractual disputes"
APO10.04,"identify and manage risk relating to suppliers ability to continually provide secure, efficient and effective service delivery"
APO10.05,"periodically review the overall performance of suppliers, compliance to contract requirements, and value for money, and address identified issues"
APO11,"define and communicate quality requirements in all processes, procedures and the related enterprise outcomes, including controls, ongoing monitoring, and the use of proven practices and standards in continuous improvement and efficiency efforts."
APO11.01,"establish and maintain a qms that provides a standard, formal and continuous approach to quality management for information, enabling technology and business processes that are aligned with business requirements and enterprise quality management"
APO11.02,"identify and maintain requirements, standards, procedures and practices for key processes to guide the enterprise in meeting the intent of the agreed-on qms this should be in line with the it control framework requirements consider certification for key processes, organisational units, products or services"
APO11.03,focus quality management on customers by determining their requirements and ensuring alignment with the quality management practices
APO11.04,"monitor the quality of processes and services on an ongoing basis as defined by the qms define, plan and implement measurements to monitor customer satisfaction with quality as well as the value the qms provides the information gathered should be used by the process owner to improve quality"
APO11.05,"incorporate relevant quality management practices into the definition, monitoring, reporting and ongoing management of solutions development and service offerings"
APO11.06,"maintain and regularly communicate an overall quality plan that promotes continuous improvement this should include the need for, and benefits of, continuous improvement collect and analyse data about the qms, and improve its effectiveness correct non-conformities to prevent recurrence promote a culture of quality and continual improvement"
APO12,"continually identify, assess and reduce it-related risk within levels of tolerance set by enterprise executive management."
APO12.01,"identify and collect relevant data to enable effective it-related risk identification, analysis and reporting"
APO12.02,develop useful information to support risk decisions that take into account the business relevance of risk factors
APO12.03,"maintain an inventory of known risk and risk attributes including expected frequency, potential impact and responses and of related resources, capabilities and current control activities"
APO12.04,provide information on the current state of it-related exposures and opportunities in a timely manner to all required stakeholders for appropriate response
APO12.05,manage opportunities to reduce risk to an acceptable level as a portfolio activities
APO12.06,respond in a timely manner with effective measures to limit the magnitude of loss from it-related events
APO13,"define, operate and monitor a system for information security management."
APO13.01,"establish and maintain an isms that provides a standard, formal and continuous approach to security management for information, enabling secure technology and business processes that are aligned with business requirements and enterprise security management"
APO13.02,"maintain an information security plan that describes how information security risk is to be managed and aligned with the enterprise strategy and enterprise architecture ensure that recommendations for implementing security improvements are based on approved business cases and implemented as an integral part of services and solutions development, then operated as an integral part of business operation"
APO13.03,"maintain and regularly communicate the need for, and benefits of, continuous information security improvement collect and analyse data about the isms, and improve the effectiveness of the isms correctnon-conformities to prevent recurrence promote a culture of security and continual improvement"
BAI01,"manage all programmes and projects from the investment portfolio in alignment with enterprise strategy and in a co-ordinated way. initiate, plan, control, and execute programmes and projects, and close with a post-implementation review."
BAI01.01,"maintain a standard approach for programme and project management that enables governance and management review and decision making and delivery management activities focussed on achieving value and goals requirements, risk, costs, schedule, quality for the business in a consistent manner"
BAI01.02,"initiate a programme to confirm the expected benefits and obtain authorisation to proceed this includes agreeing on programme sponsorship, confirming the programme mandate through approval of the conceptual business case, appointing programme board or committee members, producing the programme brief, reviewing and updating the business case, developinga benefits realisation plan, and obtaining approval from sponsors to proceed"
BAI01.03,"manage stakeholder engagement to ensure an active exchange of accurate, consistent and timely information that reaches all relevant stakeholders this includes planning, identifying and engaging stakeholders and managing their expectations"
BAI01.04,"formulate a programme to lay the initial groundwork and to position it for successful execution by formalising the scope of the work to be accomplished and identifying the deliverables that will satisfy its goals and deliver value maintain and update the programme plan and business case throughout the full economic life cycle of the programme, ensuring alignment with strategic objectives and reflecting the current status and updated insights gained to date"
BAI01.05,"launch and execute the programme to acquire and direct the resources needed to accomplish the goals and benefits of the programme as defined in the programme plan in accordance with stage-gate or release review criteria, prepare for stage-gate, iteration or release reviews to report on the progress of the programme and to be able to make the case for funding up to the following stage-gate or release review"
BAI01.06,monitor and control programme solution delivery and enterprise valueoutcome performance against plan throughout the full economic life cycle of the investment report this performance to the programme steering committee and the sponsors
BAI01.07,define and document the nature and scope of the project to confirm and develop amongst stakeholders a common understanding of project scope and how it relates to other projects within the overall it-enabled investment programme the definition shouldbe formally approved by the programme and project sponsors
BAI01.08,"establish and maintain a formal, approved integrated project plan covering business and it resources to guide project execution and control throughout the life of the project the scope of projects should be clearly defined and tied to building or enhancing business capability"
BAI01.09,"prepare and execute a quality management plan, processes and practices, aligned with the qms that describes the programme and project quality approach and how it will be implemented the plan should be formally reviewed and agreed on by all parties concerned and then incorporated into the integrated programme and project plans"
BAI01.10,"eliminate or minimise specific risk associated with programmes and projects through a systematic process of planning, identifying, analysing, responding to, and monitoring and controlling the areas or events that have the potential to cause unwanted change risk faced by programme and project management should be established and centrally recorded"
BAI01.11,"measure project performance against key project performance criteria such as schedule, quality, cost and risk identify any deviations from the expected assess the impact of deviations on the projectand overall programme, and report results to key stakeholders"
BAI01.12,"manage project work packages by placing formal requirements on authorising and accepting work packages, and assigning and co-ordinating appropriate business and it resources"
BAI02,"identify solutions and analyse requirements before acquisition or creation to ensure that they are in line with enterprise strategic requirements covering business processes, applications, informationdata, infrastructure and services. co-ordinate with affected stakeholders the review of feasible options including relative costs and benefits, risk analysis, and approval of requirements and proposed solutions."
BAI02.01,"define and maintain business functional and technical requirements. based on the business case, identify, prioritise, specify and agree on business information, functional, technical and control requirements covering the scope understanding of all initiatives required to achieve the expected outcomes of the proposed it-enabled business solution."
BAI02.02,"perform a feasibility study of potential alternative solutions, assess their viability and select the preferred option if appropriate, implement the selected option as a pilot to determine possible improvements"
BAI02.03,"identify, document, prioritise and mitigate functional, technical and information processing-related risk associated with the enterprise requirements and proposed solution."
BAI02.04,"co-ordinate feedback from affected stakeholders and, at predetermined key stages, obtain business sponsor or product owner approval and sign-off on functional and technical requirements, feasibility studies, risk analyses and recommended solutions."
BAI03,"establish and maintain identified solutions in line with enterprise requirements covering design, development, procurementsourcing and partnering with suppliersvendors. manage configuration, test preparation, testing, requirements management and maintenance of business processes, applications, informationdata, infrastructure and services."
BAI03.01,develop and document high-level designs using agreed-on and appropriate phased or rapid agile development techniques ensure alignment with the it strategy and enterprise architecture reassess andupdate the designs when significant issues occur during detailed design or building phases or as the solution evolves ensure that stakeholders actively participate in the design and approve each version
BAI03.02,"develop, document and elaborate detailed designs progressively using agreed-on and appropriate phased or rapid agile development techniques, addressing all components business processes and related automated and manual controls, supporting it applications, infrastructure services and technology products, and partnerssuppliers ensure that the detailed design includes internal and external slas and olas"
BAI03.03,"develop solution components progressively in accordance with detailed designs following development methods and documentation standards, quality assurance qa requirements, and approval standards ensure that all control requirements inthe business processes, supporting it applications and infrastructure services, services and technology products, and partnerssuppliers are addressed"
BAI03.04,"procure solution components based on the acquisition plan in accordance with requirements and detailed designs, architecture principles and standards, and the enterprises overall procurement and contract procedures, qa requirements, and approval standards ensure that all legal and contractual requirements are identified and addressed by the supplier"
BAI03.05,"install and configure solutions and integrate with business process activities implement control, security and auditability measures during configuration, and during integration of hardware and infrastructural software, to protect resources and ensure availability and data integrity update the services catalogue to reflect the new solutions activities"
BAI03.06,"develop, resource and execute a qa plan aligned with the qms to obtain the quality specified in the requirements definition and the enterprises quality policies and procedures"
BAI03.07,"establish a test plan and required environments to test the individual and integrated solution components, including the business processes and supporting services, applications and infrastructure"
BAI03.08,"execute testing continually during development, including control testing, in accordance with the defined test plan and development practices in the appropriate environment engage business process owners and end users in the test team identify, log and prioritise errors and issues identified during testing"
BAI03.09,track the status of individual requirements including all rejected requirements throughout the project life cycle and manage the approval of changes to requirements
BAI03.10,develop and execute a plan for the maintenance of solution and infrastructure components include periodic reviews against business needs and operational requirements
BAI04,"balance current and future needs for availability, performance and capacity with cost-effective service provision. include assessment of current capabilities, forecasting of future needs based on business requirements, analysis of business impacts, and assessment of risk to plan and implement actions to meet the identified requirements."
BAI04.01,"assess current availability, performance and capacity and create a baseline. assess availability, performance and capacity of services and resources to ensure that cost-justifiable capacity and performance are available to support business needs and deliver against slas. create availability, performance and capacity baselines for future comparison."
BAI04.02,"identify important services to the enterprise, map services and resources to business processes, and identify business dependencies ensure that the impact of unavailable resources is fully agreed on andaccepted by the customer ensure that, for vital business functions, the sla availability requirements can"
BAI04.03,"plan and prioritise availability, performance and capacity implications of changing business needs and service requirements"
BAI04.04,"monitor, measure, analyse, report and review availability, performance and capacity. identify deviations from established baselines. review trend analysis reports identifying any significant issues and variances, initiating actions where necessary, and ensuring that all outstanding issues are followed up."
BAI04.05,"investigate and address availability, performance and capacity issues. address deviations by investigating and resolving identified availability, performance and capacity issues."
BAI05,"maximise the likelihood of successfully implementing sustainable enterprisewide organisational change quickly and with reduced risk, covering the complete life cycle of the change and all affected stakeholders in the business and it."
BAI05.02,"establish an effective implementation team by assembling appropriate members, creating trust, and establishing common goals and effectiveness measures"
BAI05.03,"communicate the desired vision for the change in the language of those affected by it the communication should be made by senior management and include the rationale for, and benefits of, the change, the impacts of not making the change and the vision, the road map and the involvement required of the various stakeholders"
BAI05.04,"empower those with implementation roles by ensuring that accountabilities are assigned, providing training, and aligning organisational structures and hr processes identify and communicate short-term wins that can be realised and are important from a change enablement perspective"
BAI05.05,"plan and implement all technical, operational and usage aspects such that all those who are involved in the future state environment can exercise their responsibility"
BAI05.06,"embed the new approaches by tracking implemented changes, assessing the effectiveness of the operation and use plan, and sustaining ongoing awareness through regular communication take corrective measures as appropriate, which may include enforcing compliance"
BAI05.07,"sustain changes through effective training of new staff, ongoing communication campaigns, continued top management commitment, adoption monitoring and sharing of lessons learned across the enterprise"
BAI06,"manage all changes in a controlled manner, including standard changes and emergency maintenance relating to business processes, applications and infrastructure. this includes change standards and procedures, impact assessment, prioritisation and authorisation, emergency changes, tracking, reporting, closure and documentation."
BAI06.01,"evaluate all requests for change to determine the impact on business processes and it services, and to assess whether change will adversely affect the operational environment and introduce unacceptable risk ensure that changes are logged, prioritised, categorised, assessed, authorised, planned and scheduled"
BAI06.02,carefully manage emergency changes to minimise further incidents and make sure the change is controlled and takes place securely verify that emergency changes are appropriately assessed and authorised afterthe change
BAI06.03,"maintain a tracking and reporting system to document rejected changes, communicate the status of approved and in-process changes, and complete changes. make certain that approved changes are implemented as planned."
BAI06.04,"close and document the changes. whenever changes are implemented, update accordingly the solution and user documentation and the procedures affected by the change."
BAI07,"formally accept and make operational new solutions, including implementation planning, system and data conversion, acceptance testing, communication, release preparation, promotion to production of new or changed business processes and it services, early production support, and a post-implementation review."
BAI07.01,"establish an implementation plan. establish an implementation plan that covers system and data conversion, acceptance testing criteria, communication, training, release preparation, promotion to production, early production support, a fallback backout plan, and a post-implementation review. obtain approval from relevant parties."
BAI07.02,"prepare for business process, it service data and infrastructure migration as part of the enterprises development methods, including audit trails and a recovery plan should the migration fail activities"
BAI07.03,"establish a test plan based on enterprisewide standards that define roles, responsibilities, and entry and exit criteria ensure that the plan is approved by relevant parties"
BAI07.04,"define and establish a secure test environment representative of the planned business process and it operations environment, performance and capacity, security, internal controls, operational practices, data quality and privacy requirements, and workloads activities"
BAI07.05,test changes independently in accordance with the defined test plan prior to migration to the live operational environment
BAI07.06,"promote the accepted solution to the business and operations where appropriate, run the solution as a pilot implementation or in parallel with the old solution for a defined period and compare behaviour and results if significant problems occur, revert back to the original environment based on the fallbackbackout plan manage releases of solution components"
BAI07.07,provide early support to the users and it operations for an agreed-on period of time to deal with issues and help stabilise the new solution
BAI08,"devise and implement a scheme to nurture and facilitate a knowledge-sharing culture activities. identify, validate and classify diverse sources of internal and external information required to enable effective use and operation of business processes and it services activities. organise information based on classification criteria identify and create meaningful relationships between information elements and enable use of information identify owners and define and implement levels of access to knowledge resources. measure the use and evaluate the currency and relevance of information retire obsolete information"
BAI08.01,devise and implement a scheme to nurture and facilitate a knowledge-sharing culture activities
BAI08.02,"identify, validate and classify diverse sources of internal and external information required to enable effective use and operation of business processes and it services activities"
BAI08.03,organise information based on classification criteria identify and create meaningful relationships between information elements and enable use of information identify owners and define and implement levels of access to knowledge resources
BAI08.04,"propagate available knowledge resources to relevant stakeholders and communicate how theseresources can be used to address different needs e g , problem solving, learning, strategic planning"
BAI08.05,measure the use and evaluate the currency and relevance of information retire obsolete information
BAI09.01,maintain an up-to-date and accurate record of all it assets required to deliver services and ensure alignment with configuration management and financial management
BAI09.02,identify assets that are critical in providing service capability and take steps to maximise their reliability and availability to support business needs
BAI09.03,manage assets from procurement to disposal to ensure that assets are utilised as effectively and efficiently as possible and are accounted for and physically protected
BAI09.04,regularly review the overall asset base to identify ways to optimise costs and maintain alignment with business needs
BAI09.05,manage software licences so that the optimal number of licences is maintained to support business requirements and the number of licences owned is sufficient to cover the installed software in use
BAI10,"establish and maintain a logical model of the services, assets and infrastructure and how to recordconfiguration items cis and the relationships amongst them include the cis considered necessary to manage services effectively and to provide a single reliable description of the assets in a service. establish and maintain a configuration management repository and create controlled configuration baselines. maintain an up-to-date repository of configuration items by populating with changes. define and produce configuration reports on status changes of configuration items activities."
BAI10.01,"establish and maintain a logical model of the services, assets and infrastructure and how to recordconfiguration items cis and the relationships amongst them include the cis considered necessary to manage services effectively and to provide a single reliable description of the assets in a service"
BAI10.02,establish and maintain a configuration management repository and create controlled configuration baselines
BAI10.03,maintain an up-to-date repository of configuration items by populating with changes
BAI10.04,define and produce configuration reports on status changes of configuration items activities
BAI10.05,periodically review the configuration repository and verify completeness and correctness against the desired target
DSS01,"co-ordinate and execute the activities and operational procedures required to deliver internal and outsourced it services, including the execution of pre-defined standard operating procedures and the required monitoring activities."
DSS01.01,maintain and perform operational procedures and operational tasks reliably and consistently
DSS01.02,manage the operation of outsourced it services to maintain the protection of enterprise information and reliability of service delivery
DSS01.03,"monitor the it infrastructure and related events store sufficient chronological information in operations logs to enable the reconstruction, review and examination of the time sequences of operations and the other activities surrounding or supporting operations"
DSS01.04,maintain measures for protection against environmental factors install specialised equipment and devices to monitor and control the environment
DSS01.05,"manage facilities, including power and communications equipment, in line with laws and regulations, technical and business requirements, vendor specifications, and health and safety guidelines"
DSS02,"provide timely and effective response to user requests and resolution of all types of incidents. restore normal service record and fulfil user requests and record, investigate, diagnose, escalate and resolve incidents."
DSS02.01,define incident and service request classification schemes and models
DSS02.02,"identify, record and classify service requests and incidents, and assign a priority according to business criticality and service agreements"
DSS02.03,"select the appropriate request procedures and verify that the service requests fulfil defined request criteria obtain approval, if required, and fulfil the requests"
DSS02.04,"identify and record incident symptoms, determine possible causes, and allocate for resolution"
DSS02.05,"document, apply and test the identified solutions or workarounds and perform recovery actions to restore the it-related service"
DSS02.06,"verify satisfactory incident resolution andor request fulfilment, and close"
DSS02.07,"regularly track, analyse and report incident and request fulfilment trends to provide information for continual improvement"
DSS03,identify and classify problems and their root causes and provide timely resolution to prevent recurring incidents. provide recommendations for improvements.
DSS03.01,"define and implement criteria and procedures to report problems identified, including problem classification, categorisation and prioritisation"
DSS03.02,investigate and diagnose problems using relevant subject management experts to assess and analyse root causes
DSS03.03,"as soon as the root causes of problems are identified, create known-error records and an appropriate workaround, and identify potential solutions"
DSS03.04,"identify and initiate sustainable solutions addressing the root cause, raising change requests via the established change management process if required to resolve errors ensure that the personnel affected are aware of the actions taken and the plans developed to prevent future incidents from occurring"
DSS03.05,collect and analyse operational data especially incident and change records to identify emerging trends that may indicate problems log problem records to enable assessment
DSS04,establish and maintain a plan to enable the business and it to respond to incidents and disruptions in order to continue operation of critical business processes and required it services and maintain availability of information at a level acceptable to the enterprise.
DSS04.01,define business continuity policy and scope aligned with enterprise and stakeholder objectives
DSS04.02,evaluate business continuity management options and choose a cost-effective and viable continuity strategy that will ensure enterprise recovery and continuity in the face of a disaster or other major incident or disruption
DSS04.03,develop a business continuity plan bcp based on the strategy that documents the procedures and information in readiness for use in an incident to enable the enterprise to continue its critical activities
DSS04.04,test the continuity arrangements on a regular basis to exercise the recovery plans against predetermined outcomes and to allow innovative solutions to bedeveloped and help to verify over time that the plan will work as anticipated
DSS04.05,"conduct a management review of the continuity capability at regular intervals to ensure its continued suitability, adequacy and effectiveness manage changes to the plan in accordance with the change control process to ensure that the continuity planis kept up to date and continually reflects actual business requirements"
DSS04.06,provide all concerned internal and external parties with regular training sessions regarding the procedures and their roles and responsibilities in case of disruption
DSS04.07,maintain availability of business-critical information activities
DSS04.08,assess the adequacy of the bcp following the successful resumption of business processes and services after a disruption
DSS05,protect enterprise information to maintain the level of information security risk acceptable to the enterprise in accordance with the security policy. establish and maintain information security roles and access privileges and perform security monitoring.
DSS05.01,"implement and maintain preventive, detective and corrective measures in place especially up-to-date security patches and virus control across the enterprise to protect information systems and technology from malware e g , viruses, worms, spyware, spam"
DSS05.02,use security measures and related management procedures to protect information over all methods of connectivity
DSS05.03,"ensure that endpoints e g , laptop, desktop, server, and other mobile and network devices or software are secured at a level that is equal to or greater than the defined security requirements of the information processed, stored or transmitted"
DSS05.04,ensure that all users have information access rights in accordance with their business requirements andco-ordinate with business units that manage their own access rights within business processes
DSS05.05,"define and implement procedures to grant, limit and revoke access to premises, buildings and areas according to business needs, including emergencies access to premises, buildings and areas should be justified, authorised, logged and monitored this should apply to all persons entering the premises, including staff, temporary staff, clients, vendors, visitors or any other third party"
DSS05.06,"establish appropriate physical safeguards, accounting practices and inventory management over sensitive it assets, such as special forms, negotiable instruments, special-purpose printers or security tokens"
DSS05.07,"using intrusion detection tools, monitor the infrastructure for unauthorised access and ensure that any events are integrated with general event monitoring andincident management"
DSS06,define and maintain appropriate business process controls to ensure that information related to and processed by in-house or outsourced business processes satisfies all relevant information control requirements. identify the relevant information control requirements and manage and operate adequate controls to ensure that information and information processing satisfy these requirements.
DSS06.01,"continually assess and monitor the execution of the business process activities and related controls, based on enterprise risk, to ensure that the processing controls are aligned with business needs"
