ID,TEXT
A1.1,"the entity maintains, monitors, and evaluates current processing capacity and use of system components infrastructure, data, and software to manage capacity demand and to enable the implementation of additional capacity to help meet its objectives."
A1.2,"the entity authorizes, designs, develops or acquires, implements, operates, approves, maintains, and monitors environmental protections, software, data back-up processes, and recovery infrastructure to meet its objectives."
A1.3,the entity tests recovery plan procedures supporting system recovery to meet its objectives.
C1.1,the entity identifies and maintains confidential information to meet the entity s objectives related to confidentiality.
C1.2,the entity disposes of confidential information to meet the entity s objectives related to confidentiality.
PI1.1,"the entity obtains or generates, uses, and communicates relevant, quality information regarding the objectives related to processing, including definitions of data processed and product and service specifications, to support the use of products and services."
PI1.2,"the entity implements policies and procedures over system inputs, including controls over completeness and accuracy, to result in products, services, and reporting to meet the entity s objectives."
PI1.3,"the entity implements policies and procedures over system processing to result in products, services, and reporting to meet the entity s objectives."
PI1.4,"the entity implements policies and procedures to make available or deliver output completely, accurately, and timely in accordance with specifications to meet the entity s objectives."
PI1.5,"the entity implements policies and procedures to store inputs, items in processing, and outputs completely, accurately, and timely in accordance with system specifications to meet the entity s objectives."
P1.0,privacy criteria related to notice and communication of objectives related to privacy
P1.1,"the entity provides notice to data subjects about its privacy practices to meet the entity s objectives related to privacy. the notice is updated and communicated to data subjects in a timely manner for changes to the entity s privacy practices, including changes in the use of personal information, to meet the entity s objectives related to privacy."
P2.0,privacy criteria related to choice and consent
P2.1,"the entity communicates choices available regarding the collection, use, retention, disclosure, and disposal of personal information to the data subjects and the consequences, if any, of each choice. explicit consent for the collection, use, retention, disclosure, and disposal of personal information is obtained from data subjects or other authorized persons, if required. such consent is obtained only for the intended purpose of the information to meet the entity s objectives related to privacy. the entity s basis for determining implicit consent for the collection, use, retention, disclosure, and disposal of personal information is documented."
P3.0,privacy criteria related to collection
P3.1,personal information is collected consistent with the entity s objectives related to privacy.
P3.2,"for information requiring explicit consent, the entity communicates the need for such consent, as well as the consequences of a failure to provide consent for the request for personal information, and obtains the consent prior to the collection of the information to meet the entity s objectives related to privacy."
P4.0,"privacy criteria related to use, retention, and disposal"
P4.1,the entity limits the use of personal information to the purposes identified in the entity s objectives related to privacy.
P4.2,the entity retains personal information consistent with the entity s objectives related to privacy.
P4.3,the entity securely disposes of personal information to meet the entity s objectives related to privacy.
P5.0,privacy criteria related to access
P5.1,"the entity grants identified and authenticated data subjects the ability to access their stored personal information for review and, upon request, provides physical or electronic copies of that information to data subjects to meet the entity s objectives related to privacy. if access is denied, data subjects are informed of the denial and reason for such denial, as required, to meet the entity s objectives related to privacy."
P5.2,"the entity corrects, amends, or appends personal information based on information provided by data subjects and communicates such information to third parties, as committed or required, to meet the entity s objectives related to privacy. if a request for correction is denied, data subjects are informed of the denial and reason for such denial to meet the entity s objectives related to privacy."
P6.0,privacy criteria related to disclosure and notification
P6.1,"the entity discloses personal information to third parties with the explicit consent of data subjects, and such consent is obtained prior to disclosure to meet the entity s objectives related to privacy."
P6.2,"the entity creates and retains a complete, accurate, and timely record of authorized disclosures of personal information to meet the entity s objectives related to privacy."
P6.3,"the entity creates and retains a complete, accurate, and timely record of detected or reported unauthorized disclosures including breaches of personal information to meet the entity s objectives related to privacy."
P6.4,"the entity obtains privacy commitments from vendors and other third parties who have access to personal information to meet the entity s objectives related to privacy. the entity assesses those parties compliance on a periodic and as-needed basis and takes corrective action, if necessary."
P6.5,the entity obtains commitments from vendors and other third parties with access to personal information to notify the entity in the event of actual or suspected unauthorized disclosures of personal information. such notifications are reported to appropriate personnel and acted on in accordance with established incident response procedures to meet the entity s objectives related to privacy.
P6.6,"the entity provides notification of breaches and incidents to affected data subjects, regulators, and others to meet the entity s objectives related to privacy."
P6.7,"the entity provides data subjects with an accounting of the personal information held and disclosure of the data subjects personal information, upon the data subjects request, to meet the entity s objectives related to privacy."
P7.0,privacy criteria related to quality
P7.1,"the entity collects and maintains accurate, up-to-date, complete, and relevant personal information to meet the entity s objectives related to privacy."
P8.0,privacy criteria related to monitoring and enforcement
P8.1,"the entity implements a process for receiving, addressing, resolving, and communicating the resolution of inquiries, complaints, and disputes from data subjects and others and periodically monitors compliance to meet the entity s objectives related to privacy. corrections and other necessary actions related to identified deficiencies are made or taken in a timely manner."
