ID,TEXT
A.12.4.2,logging facilities and log information shall be protected against tampering and unauthorized access.
A.12.4.3,system administrator and system operator activities shall be logged and the logs protected and regularly reviewed.
A.12.4.4,the clocks of all relevant information processing systems within an organization or security domain shall be synchronised to a single reference time source.
A.12.5,to ensure the integrity of operational systems.
A.12.5.1,procedures shall be implemented to control the installation of software on operational systems.
A.12.6,to prevent exploitation of technical vulnerabilities.
A.12.6.1,"information about technical vulnerabilities of information systems being used shall be obtained in a timely fashion, the organizations exposure to such vulnerabilities evaluated and appropriate measures taken to address the associated risk."
A.12.6.2,rules governing the installation of software by users shall be established and implemented.
A.12.7,to minimise the impact of audit activities on operational systems.
A.12.7.1,audit requirements and activities involving verification of operational systems shall be carefully planned and agreed to minimise disruptions to business processes.
A.13.1,to ensure the protection of information in networks and its supporting information processing facilities.
A.13.1.1,networks shall be managed and controlled to protect information in systems and applications.
A.13.1.2,"security mechanisms, service levels and management requirements of all network services shall be identified and included in network services agreements, whether these services are provided in-house or outsourced."
A.13.1.3,"groups of information services, users and information systems shall be segregated on networks."
A.13.2,to maintain the security of information transferred within an organization and with any external entity.
A.13.2.1,"formal transfer policies, procedures and controls shall be in place to protect the transfer of information through the use of all types of communication facilities."
A.13.2.2,agreements shall address the secure transfer of business information between the organization and external parties.
A.13.2.3,information involved in electronic messaging shall be appropriately protected.
A.13.2.4,"requirements for confidentiality or non-disclosure agreements reflecting the organizations needs for the protection of information shall be identified, regularly reviewed and documented."
A.14.1,to ensure that information security is an integral part of information systems across the entire lifecycle. this also includes the requirements for information systems which provide services over public networks.
A.14.1.1,the information security related requirements shall be included in the requirements for new information systems or enhancements to existing information systems.
A.14.1.2,"information involved in application services passing over public networks shall be protected from fraudulent activity, contract dispute and unauthorized disclosure and modification."
A.14.1.3,"information involved in application service transactions shall be protected to prevent incomplete transmission, mis-routing, unauthorized message alteration, unauthorized disclosure, unauthorized message duplication or replay."
A.14.2,to ensure that information security is designed and implemented within the development lifecycle of information systems.
A.14.2.1,rules for the development of software and systems shall be established and applied to developments within the organization.
A.14.2.2,changes to systems within the development lifecycle shall be controlled by the use of formal change control procedures.
A.14.2.3,"when operating platforms are changed, business critical applications shall be reviewed and tested to ensure there is no adverse impact on organizational operations or security."
A.14.2.4,"modifications to software packages shall be discouraged, limited to necessary changes and all changes shall be strictly controlled."
A.14.2.5,"principles for engineering secure systems shall be established, documented, maintained and applied to any information system implementation efforts."
A.14.2.6,organizations shall establish and appropriately protect secure development environments for system development and integration efforts that cover the entire system development lifecycle.
A.14.2.7,the organization shall supervise and monitor the activity of outsourced system development.
A.14.2.8,testing of security functionality shall be carried out during development.
A.14.2.9,"acceptance testing programs and related criteria shall be established for new information systems, upgrades and new versions."
A.14.3,to ensure the protection of data used for testing.
A.14.3.1,"test data shall be selected carefully, protected and controlled."
A.15.1,to ensure protection of the organizations assets that is accessible by suppliers.
A.15.1.1,information security requirements for mitigating the risks associated with suppliers access to the organizations assets shall be agreed with the supplier and documented.
A.15.1.2,"all relevant information security requirements shall be established and agreed with each supplier that may access, process, store, communicate, or provide it infrastructure components for, the organizations information."
A.15.1.3,employees and contractors using the organizations information systems and services shall be required to note and report any observed or suspected information security weaknesses in systems or services.
A.15.2,to maintain an agreed level of information security and service delivery in line with supplier agreements.
A.15.2.1,"organizations shall regularly monitor, review and audit supplier service delivery."
A.15.2.2,"changes to the provision of services by suppliers, including maintaining and improving existing information security policies, procedures and controls, shall be managed, taking account of the criticality of business information, systems and processes involved and re-assessment of risks."
A.16.1,"to ensure a consistent and effective approach to the management of information security incidents, including communication on security events and weaknesses."
A.16.1.1,"management responsibilities and procedures shall be established to ensure a quick, effective and orderly response to information security incidents."
A.16.1.2,information security events shall be reported through appropriate management channels as quickly as possible.
A.16.1.3,employees and contractors using the organizations information systems and services shall be required to note and report any observed or suspected information security weaknesses in systems or services.
A.16.1.4,information security events shall be assessed and it shall be decided if they are to be classified as information security incidents.
A.16.1.5,information security incidents shall be responded to in accordance with the documented procedures.
A.16.1.6,knowledge gained from analysing and resolving information security incidents shall be used to reduce the likelihood or impact of future incidents.
A.16.1.7,"the organization shall define and apply procedures for the identification, collection, acquisition and preservation of information, which can serve as evidence."
A.17.1,information security continuity shall be embedded in the organizations business continuity management systems.
A.17.1.1,"the organization shall determine its requirements for information security and the continuity of information security management in adverse situations, e.g. during a crisis or disaster."
A.17.1.2,"the organization shall establish, document, implement and maintain processes, procedures and controls to ensure the required level of continuity for information security during an adverse situation."
A.17.1.3,the organization shall verify the established and implemented information security continuity controls at regular intervals in order to ensure that they are valid and effective during adverse situations.
A.17.2,to ensure availability of information processing facilities.
A.17.2.1,information processing facilities shall be implemented with redundancy sufficient to meet availability requirements.
A.18.1,"to avoid breaches of legal, statutory, regulatory or contractual obligations related to information security and of any security requirements."
A.18.1.1,"all relevant legislative statutory, regulatory, contractual requirements and the organizations approach to meet these requirements shall be explicitly identified, documented and kept up to date for each information system and the organization."
A.18.1.2,"appropriate procedures shall be implemented to ensure compliance with legislative, regulatory and contractual requirements related to intellectual property rights and use of proprietary software products."
A.18.1.3,"records shall be protected from loss, destruction, falsification, unauthorized access and unauthorized release, in accordance with legislator regulatory, contractual and business requirements."
A.18.1.4,privacy and protection of personally identifiable information shall be ensured as required in relevant legislation and regulation where applicable.
A.18.1.5,"cryptographic controls shall be used in compliance with all relevant agreements, legislation and regulations."
A.18.2,to ensure that information security is implemented and operated in accordance with the organizational policies and procedures.
A.18.2.1,"the organizations approach to managing information security and its implementation i.e. control objectives, controls, policies, processes and procedures for information security shall be reviewed independently at planned intervals or when significant changes occur."
A.18.2.2,"managers shall regularly review the compliance of information processing and procedures within their area of responsibility with the appropriate security policies, standards and any other security requirements."
A.18.2.3,information systems shall be regularly reviewed for compliance with the organizations information security policies and standards.
