ID,TEXT
164.306,"a general requirements. covered entities and business associates must do the following 1 ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits. 2 protect against any reasonably anticipated threats or hazards to the security or integrity of such information. 3 protect against any reasonably anticipated uses or disclosures of such information that are not permitted or required under subpart e of this part. 4 ensure compliance with this subpart by its workforce. b flexibility of approach. 1 covered entities and business associates may use any security measures that allow the covered entity or business associate to reasonably and appropriately implement the standards and implementation specifications as specified in this subpart. 2 in deciding which security measures to use, a covered entity or business associate must take into account the following factors i the size, complexity, and capabilities of the covered entity or business associate. ii the covered entity s or the business associate s technical infrastructure, hardware, and software security capabilities. iii the costs of security measures. iv the probability and criticality of potential risks to electronic protected health information. c standards. a covered entity or business associate must comply with the applicable standards as provided in this section and in 164.308, 164.310, 164.312, 164.314 and 164.316 with respect to all electronic protected health information. d implementation specifications. in this subpart 1 implementation specifications are required or addressable. if an implementation specification is required, the word required appears in parentheses after the title of the implementation specification. if an implementation specification is addressable, the word addressable appears in parentheses after the title of the implementation specification. 2 when a standard adopted in 164.308, 164.310, 164.312, 164.314, or 164.316 includes required implementation specifications, a covered entity or business associate must implement the implementation specifications. 3 when a standard adopted in 164.308, 164.310, 164.312, 164.314, or 164.316 includes addressable implementation specifications, a covered entity or business associate must i assess whether each implementation specification is a reasonable and appropriate safeguard in its environment, when analyzed with reference to the likely contribution to protecting electronic protected health information and ii as applicable to the covered entity or business associate a implement the implementation specification if reasonable and appropriate or b if implementing the implementation specification is not reasonable and appropriate $ 1 document why it would not be reasonable and appropriate to implement the implementation specification and$ 2 implement an equivalent alternative measure if reasonable and appropriate. e maintenance. a covered entity or business associate must review and modify the security measures implemented under this subpart as needed to continue provision of reasonable and appropriate protection of electronic protected health information, and update documentation of such security measures in accordance with 164.316 b 2 iii ."
164.306(a),"general requirements. covered entities and business associates must do the following 1 ensure the confidentiality, integrity, and availability of all electronic protected health information the covered entity or business associate creates, receives, maintains, or transmits. 2 protect against any reasonably anticipated threats or hazards to the security or integrity of such information. 3 protect against any reasonably anticipated uses or disclosures of such information that are not permitted or required under subpart e of this part. 4 ensure compliance with this subpart by its workforce."
164.306(b),"flexibility of approach. 1 covered entities and business associates may use any security measures that allow the covered entity or business associate to reasonably and appropriately implement the standards and implementation specifications as specified in this subpart. 2 in deciding which security measures to use, a covered entity or business associate must take into account the following factors i the size, complexity, and capabilities of the covered entity or business associate. ii the covered entity s or the business associate s technical infrastructure, hardware, and software security capabilities. iii the costs of security measures. iv the probability and criticality of potential risks to electronic protected health information."
164.306(c),"standards. a covered entity or business associate must comply with the applicable standards as provided in this section and in 164.308, 164.310, 164.312, 164.314 and 164.316 with respect to all electronic protected health information."
164.306(d),"implementation specifications. in this subpart 1 implementation specifications are required or addressable. if an implementation specification is required, the word required appears in parentheses after the title of the implementation specification. if an implementation specification is addressable, the word addressable appears in parentheses after the title of the implementation specification. 2 when a standard adopted in 164.308, 164.310, 164.312, 164.314, or 164.316 includes required implementation specifications, a covered entity or business associate must implement the implementation specifications. 3 when a standard adopted in 164.308, 164.310, 164.312, 164.314, or 164.316 includes addressable implementation specifications, a covered entity or business associate must i assess whether each implementation specification is a reasonable and appropriate safeguard in its environment, when analyzed with reference to the likely contribution to protecting electronic protected health information and ii as applicable to the covered entity or business associate a implement the implementation specification if reasonable and appropriate or b if implementing the implementation specification is not reasonable and appropriate $ 1 document why it would not be reasonable and appropriate to implement the implementation specification and$ 2 implement an equivalent alternative measure if reasonable and appropriate."
164.306(e),"maintenance. a covered entity or business associate must review and modify the security measures implemented under this subpart as needed to continue provision of reasonable and appropriate protection of electronic protected health information, and update documentation of such security measures in accordance with 164.316 b 2 iii ."
164.308(a)(1)(i),"standard security management process. implement policies and procedures to prevent, detect, contain, and correct security violations."
164.308(a)(1)(ii)(A),"risk analysis required . conduct an accurate and thorough assessment of the potential risks and vulnerabilities to the confidentiality, integrity, and availability of electronic protected health information held by the covered entity or business associate."
164.308(a)(1)(ii)(B),risk management required . implement security measures sufficient to reduce risks and vulnerabilities to a reasonable and appropriate level to comply with 164.306 a .
164.308(a)(1)(ii)(C),sanction policy required . apply appropriate sanctions against workforce members who fail to comply with the security policies and procedures of the covered entity or business associate.
164.308(a)(1)(ii)(D),"information system activity review required . implement procedures to regularly review records of information system activity, such as audit logs, access reports, and security incident tracking reports."
164.308(a)(2),standard assigned security responsibility. identify the security official who is responsible for the development and implementation of the policies and procedures required by this subpart for the covered entity or business associate.
164.308(a)(3)(i),"standard workforce security. implement policies and procedures to ensure that all members of its workforce have appropriate access to electronic protected health information, as provided under paragraph a 4 of this section, and to prevent those workforce members who do not have access under paragraph a 4 of this section from obtaining access to electronic protected health information."
164.308(a)(3)(ii),"implementation specifications a authorization and or supervision addressable . implement procedures for the authorization and or supervision of workforce members who work with electronic protected health information or in locations where it might be accessed. b workforce clearance procedure addressable . implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate. c termination procedures addressable . implement procedures for terminating access to electronic protected health information when the employment of, or other arrangement with, a workforce member ends or as required by determinations made as specified in paragraph a 3 ii b of this section."
164.308(a)(3)(ii)(A),authorization and or supervision addressable . implement procedures for the authorization and or supervision of workforce members who work with electronic protected health information or in locations where it might be accessed.
164.308(a)(3)(ii)(B),workforce clearance procedure addressable . implement procedures to determine that the access of a workforce member to electronic protected health information is appropriate.
164.308(a)(3)(ii)(C),"termination procedures addressable . implement procedures for terminating access to electronic protected health information when the employment of, or other arrangement with, a workforce member ends or as required by determinations made as specified in paragraph a 3 ii b of this section."
164.308(a)(4)(i),standard information access management. implement policies and procedures for authorizing access to electronic protected health information that are consistent with the applicable requirements of subpart e of this part.
164.308(a)(4)(ii),"implementation specifications a isolating health care clearinghouse functions required . if a health care clearinghouse is part of a larger organization, the clearinghouse must implement policies and procedures that protect the electronic protected health information of the clearinghouse from unauthorized access by the larger organization. b access authorization addressable . implement policies and procedures for granting access to electronic protected health information, for example, through access to a workstation, transaction, program, process, or other mechanism. c access establishment and modification addressable . implement policies and procedures that, based upon the covered entity s or the business associate s access authorization policies, establish, document, review, and modify a user s right of access to a workstation, transaction, program, or process."
164.308(a)(4)(ii)(A),"isolating health care clearinghouse functions required . if a health care clearinghouse is part of a larger organization, the clearinghouse must implement policies and procedures that protect the electronic protected health information of the clearinghouse from unauthorized access by the larger organization."
164.308(a)(4)(ii)(B),"access authorization addressable . implement policies and procedures for granting access to electronic protected health information, for example, through access to a workstation, transaction, program, process, or other mechanism."
164.308(a)(4)(ii)(C),"access establishment and modification addressable . implement policies and procedures that, based upon the covered entity s or the business associate s access authorization policies, establish, document, review, and modify a user s right of access to a workstation, transaction, program, or process."
164.308(a)(5)(i),standard security awareness and training. implement a security awareness and training program for all members of its workforce including management .
164.308(a)(5)(ii),"implementation specifications. implement a security reminders addressable . periodic security updates. b protection from malicious software addressable . procedures for guarding against, detecting, and reporting malicious software. c log-in monitoring addressable . procedures for monitoring log-in attempts and reporting discrepancies. d password management addressable . procedures for creating, changing, and safeguarding passwords."
164.308(a)(5)(ii)(A),security reminders addressable . periodic security updates.
164.308(a)(5)(ii)(B),"protection from malicious software addressable . procedures for guarding against, detecting, and reporting malicious software."
164.308(a)(5)(ii)(C),log-in monitoring addressable . procedures for monitoring log-in attempts and reporting discrepancies.
164.308(a)(5)(ii)(D),"password management addressable . procedures for creating, changing, and safeguarding passwords."
164.308(a)(6)(i),standard security incident procedures. implement policies and procedures to address security incidents.
164.308(a)(6)(ii),"implementation specification response and reporting required . identify and respond to suspected or known security incidents mitigate, to the extent practicable, harmful effects of security incidents that are known to the covered entity or business associate and document security incidents and their outcomes."
164.308(a)(7)(i),"standard contingency plan. establish and implement as needed policies and procedures for responding to an emergency or other occurrence for example, fire, vandalism, system failure, and natural disaster that damages systems that contain electronic protected health information."
164.308(a)(7)(ii)(A),data backup plan required . establish and implement procedures to create and maintain retrievable exact copies of electronic protected health information.
164.308(a)(7)(ii)(B),disaster recovery plan required . establish and implement as needed procedures to restore any loss of data.
164.308(a)(7)(ii)(C),emergency mode operation plan required . establish and implement as needed procedures to enable continuation of critical business processes for protection of the security of electronic protected health information while operating in emergency mode.
164.308(a)(7)(ii)(D),testing and revision procedures addressable . implement procedures for periodic testing and revision of contingency plans.
164.308(a)(7)(ii)(E),applications and data criticality analysis addressable . assess the relative criticality of specific applications and data in support of other contingency plan components.
164.308(a)(8),"standard evaluation. perform a periodic technical and nontechnical evaluation, based initially upon the standards implemented under this rule and, subsequently, in response to environmental or operational changes affecting the security of electronic protected health information, that establishes the extent to which a covered entity s or business associate s security policies and procedures meet the requirements of this subpart."
164.308(b)(1),"business associate contracts and other arrangements. a covered entity may permit a business associate to create, receive, maintain, or transmit electronic protected health information on the covered entity s behalf only if the covered entity obtains satisfactory assurances, in accordance with 164.314 a , that the business associate will appropriately safeguard the information. a covered entity is not required to obtain such satisfactory assurances from a business associate that is a subcontractor."
164.308(b)(2),"a business associate may permit a business associate that is a subcontractor to create, receive, maintain, or transmit electronic protected health information on its behalf only if the business associate obtains satisfactory assurances, in accordance with 164.314 a , that the subcontractor will appropriately safeguard the information."
164.308(b)(3),implementation specifications written contract or other arrangement required . document the satisfactory assurances required by paragraph b 1 or b 2 of this section through a written contract or other arrangement with the business associate that meets the applicable requirements of 164.314 a .
164.310(a)(1),"standard facility access controls. implement policies and procedures to limit physical access to its electronic information systems and the facility or facilities in which they are housed, while ensuring that properly authorized access is allowed."
164.310(a)(2),"contingency operations addressable . establish and implement as needed procedures that allow facility access in support of restoration of lost data under the disaster recovery plan and emergency mode operations plan in the event of an emergency. facility security plan addressable . implement policies and procedures to safeguard the facility and the equipment therein from unauthorized physical access, tampering, and theft. access control and validation procedures addressable . implement procedures to control and validate a person s access to facilities based on their role or function, including visitor control, and control of access to software programs for testing and revision. maintenance records addressable . implement policies and procedures to document repairs and modifications to the physical components of a facility which are related to security for example, hardware, walls, doors, and locks ."
164.310(a)(2)(i),contingency operations addressable . establish and implement as needed procedures that allow facility access in support of restoration of lost data under the disaster recovery plan and emergency mode operations plan in the event of an emergency.
164.310(a)(2)(ii),"facility security plan addressable . implement policies and procedures to safeguard the facility and the equipment therein from unauthorized physical access, tampering, and theft."
164.310(a)(2)(iii),"access control and validation procedures addressable . implement procedures to control and validate a person s access to facilities based on their role or function, including visitor control, and control of access to software programs for testing and revision."
164.310(a)(2)(iv),"maintenance records addressable . implement policies and procedures to document repairs and modifications to the physical components of a facility which are related to security for example, hardware, walls, doors, and locks ."
164.310(b),"standard workstation use. implement policies and procedures that specify the proper functions to be performed, the manner in which those functions are to be performed, and the physical attributes of the surroundings of a specific workstation or class of workstation that can access electronic protected health information."
164.310(c),"standard workstation security. implement physical safeguards for all workstations that access electronic protected health information, to restrict access to authorized users."
164.310(d)(1),"standard device and media controls. implement policies and procedures that govern the receipt and removal of hardware and electronic media that contain electronic protected health information into and out of a facility, and the movement of these items within the facility."
164.310(d)(2),"implementation specifications i disposal required . implement policies and procedures to address the final disposition of electronic protected health information, and or the hardware or electronic media on which it is stored. ii media re-use required . implement procedures for removal of electronic protected health information from electronic media before the media are made available for re-use. iii accountability addressable . maintain a record of the movements of hardware and electronic media and any person responsible therefore. iv data backup and storage addressable . create a retrievable, exact copy of electronic protected health information, when needed, before movement of equipment."
164.310(d)(2)(i),"disposal required . implement policies and procedures to address the final disposition of electronic protected health information, and or the hardware or electronic media on which it is stored."
164.310(d)(2)(ii),media re-use required . implement procedures for removal of electronic protected health information from electronic media before the media are made available for re-use.
164.310(d)(2)(iii),accountability addressable . maintain a record of the movements of hardware and electronic media and any person responsible therefore.
164.310(d)(2)(iv),"data backup and storage addressable . create a retrievable, exact copy of electronic protected health information, when needed, before movement of equipment."
164.312(a)(1),standard access control. implement technical policies and procedures for electronic information systems that maintain electronic protected health information to allow access only to those persons or software programs that have been granted access rights as specified in 164.308 a 4 .
164.312(a)(2),implementation specifications i unique user identification required . assign a unique name and or number for identifying and tracking user identity. ii emergency access procedure required . establish and implement as needed procedures for obtaining necessary electronic protected health information during an emergency. iii automatic logoff addressable . implement electronic procedures that terminate an electronic session after a predetermined time of inactivity. iv encryption and decryption addressable . implement a mechanism to encrypt and decrypt electronic protected health information.
164.312(a)(2)(i),unique user identification required . assign a unique name and or number for identifying and tracking user identity.
164.312(a)(2)(ii),emergency access procedure required . establish and implement as needed procedures for obtaining necessary electronic protected health information during an emergency.
164.312(a)(2)(iii),automatic logoff addressable . implement electronic procedures that terminate an electronic session after a predetermined time of inactivity.
164.312(a)(2)(iv),encryption and decryption addressable . implement a mechanism to encrypt and decrypt electronic protected health information.
164.312(b),"standard audit controls. implement hardware, software, and or procedural mechanisms that record and examine activity in information systems that contain or use electronic protected health information."
164.312(c)(1),standard integrity. implement policies and procedures to protect electronic protected health information from improper alteration or destruction.
164.312(c)(2),implementation specification mechanism to authenticate electronic protected health information addressable . implement electronic mechanisms to corroborate that electronic protected health information has not been altered or destroyed in an unauthorized manner.
164.312(d),standard person or entity authentication. implement procedures to verify that a person or entity seeking access to electronic protected health information is the one claimed.
164.312(e)(1),standard transmission security. implement technical security measures to guard against unauthorized access to electronic protected health information that is being transmitted over an electronic communications network.
164.312(e)(2)(i),integrity controls addressable . implement security measures to ensure that electronically transmitted electronic protected health information is not improperly modified without detection until disposed of.
164.312(e)(2)(ii),encryption addressable . implement a mechanism to encrypt electronic protected health information whenever deemed appropriate.
164.314(a)(1),"standard business associate contracts or other arrangements. the contract or other arrangement required by 164.308 b 3 must meet the requirements of paragraph a 2 i , a 2 ii , or a 2 iii of this section, as applicable."
164.314(a)(2),"implementation specifications required i business associate contracts. the contract must provide that the business associate will a comply with the applicable requirements of this subpart b in accordance with 164.308 b 2 , ensure that any subcontractors that create, receive, maintain, or transmit electronic protected health information on behalf of the business associate agree to comply with the applicable requirements of this subpart by entering into a contract or other arrangement that complies with this section and c report to the covered entity any security incident of which it becomes aware, including breaches of unsecured protected health information as required by 164.410. ii other arrangements. the covered entity is in compliance with paragraph a 1 of this section if it has another arrangement in place that meets the requirements of 164.504 e 3 . iii business associate contracts with subcontractors. the requirements of paragraphs a 2 i and a 2 ii of this section apply to the contract or other arrangement between a business associate and a subcontractor required by 164.308 b 4 in the same manner as such requirements apply to contracts or other arrangements between a covered entity and business associate."
164.314(a)(2)(i),"business associate contracts. the contract must provide that the business associate will a comply with the applicable requirements of this subpart b in accordance with 164.308 b 2 , ensure that any subcontractors that create, receive, maintain, or transmit electronic protected health information on behalf of the business associate agree to comply with the applicable requirements of this subpart by entering into a contract or other arrangement that complies with this section and c report to the covered entity any security incident of which it becomes aware, including breaches of unsecured protected health information as required by 164.410."
164.314(a)(2)(i)(A),business associate contracts. the contract must provide that the business associate will comply with the applicable requirements of this subpart
164.314(a)(2)(i)(B),"in accordance with 164.308 b 2 , ensure that any subcontractors that create, receive, maintain, or transmit electronic protected health information on behalf of the business associate agree to comply with the applicable requirements of this subpart by entering into a contract or other arrangement that complies with this section"
164.314(a)(2)(i)(C),"report to the covered entity any security incident of which it becomes aware, including breaches of unsecured protected health information as required by 164.410."
164.314(a)(2)(ii),other arrangements. the covered entity is in compliance with paragraph a 1 of this section if it has another arrangement in place that meets the requirements of 164.504 e 3 .
164.314(a)(2)(iii),business associate contracts with subcontractors. the requirements of paragraphs a 2 i and a 2 ii of this section apply to the contract or other arrangement between a business associate and a subcontractor required by 164.308 b 4 in the same manner as such requirements apply to contracts or other arrangements between a covered entity and business associate.
164.314(b)(1),"standard requirements for group health plans. except when the only electronic protected health information disclosed to a plan sponsor is disclosed pursuant to 164.504 f 1 ii or iii , or as authorized under 164.508, a group health plan must ensure that its plan documents provide that the plan sponsor will reasonably and appropriately safeguard electronic protected health information created, received, maintained, or transmitted to or by the plan sponsor on behalf of the group health plan."
164.314(b)(2),"implementation specifications required . the plan documents of the group health plan must be amended to incorporate provisions to require the plan sponsor to i implement administrative, physical, and technical safeguards that reasonably and appropriately protect the confidentiality, integrity, and availability of the electronic protected health information that it creates, receives, maintains, or transmits on behalf of the group health plan ii ensure that the adequate separation required by 164.504 f 2 iii is supported by reasonable and appropriate security measures iii ensure that any agent to whom it provides this information agrees to implement reasonable and appropriate security measures to protect the information and iv report to the group health plan any security incident of which it becomes aware."
164.314(b)(2)(i),"implement administrative, physical, and technical safeguards that reasonably and appropriately protect the confidentiality, integrity, and availability of the electronic protected health information that it creates, receives, maintains, or transmits on behalf of the group health plan"
164.314(b)(2)(ii),ensure that the adequate separation required by 164.504 f 2 iii is supported by reasonable and appropriate security measures
164.314(b)(2)(iii),ensure that any agent to whom it provides this information agrees to implement reasonable and appropriate security measures to protect the information
164.314(b)(2)(iv),report to the group health plan any security incident of which it becomes aware.
164.316,"a covered entity or business associate must, in accordance with 164.306 a standard policies and procedures. implement reasonable and appropriate policies and procedures to comply with the standards, implementation specifications, or other requirements of this subpart, taking into account those factors specified in 164.306 b 2 i , ii , iii , and iv . this standard is not to be construed to permit or excuse an action that violates any other standard, implementation specification, or other requirements of this subpart. a covered entity or business associate may change its policies and procedures at any time, provided that the changes are documented and are implemented in accordance with this subpart. b 1 standard documentation. i maintain the policies and procedures implemented to comply with this subpart in written which may be electronic form and ii if an action, activity or assessment is required by this subpart to be documented, maintain a written which may be electronic record of the action, activity, or assessment. 2 implementation specifications i time limit required . retain the documentation required by paragraph b 1 of this section for 6 years from the date of its creation or the date when it last was in effect, whichever is later. ii availability required . make documentation available to those persons responsible for implementing the procedures to which the documentation pertains. iii updates required . review documentation periodically, and update as needed, in response to environmental or operational changes affecting the security of the electronic protected health information."
164.316(a),"standard policies and procedures. implement reasonable and appropriate policies and procedures to comply with the standards, implementation specifications, or other requirements of this subpart, taking into account those factors specified in 164.306 b 2 i , ii , iii , and iv . this standard is not to be construed to permit or excuse an action that violates any other standard, implementation specification, or other requirements of this subpart. a covered entity or business associate may change its policies and procedures at any time, provided that the changes are documented and are implemented in accordance with this subpart."
164.316(b)(1)(i),maintain the policies and procedures implemented to comply with this subpart in written which may be electronic form
164.316(b)(1)(ii),"if an action, activity or assessment is required by this subpart to be documented, maintain a written which may be electronic record of the action, activity, or assessment."
164.316(b)(2)(i),"time limit required . retain the documentation required by paragraph b 1 of this section for 6 years from the date of its creation or the date when it last was in effect, whichever is later."
164.316(b)(2)(ii),availability required . make documentation available to those persons responsible for implementing the procedures to which the documentation pertains.
164.316(b)(2)(iii),"updates required . review documentation periodically, and update as needed, in response to environmental or operational changes affecting the security of the electronic protected health information."
164.318,"a health plan. 1 a health plan that is not a small health plan must comply with the applicable requirements of this subpart no later than april 20, 2005. 2 a small health plan must comply with the applicable requirements of this subpart no later than april 20, 2006. b health care clearinghouse. a health care clearinghouse must comply with the applicable requirements of this subpart no later than april 20, 2005. c health care provider. a covered health care provider must comply with the applicable requirements of this subpart no later than april 20, 2005."
164.318(a),"health plan. 1 a health plan that is not a small health plan must comply with the applicable requirements of this subpart no later than april 20, 2005. 2 a small health plan must comply with the applicable requirements of this subpart no later than april 20, 2006."
164.318(b),"health care clearinghouse. a health care clearinghouse must comply with the applicable requirements of this subpart no later than april 20, 2005."
164.318(c),"health care provider. a covered health care provider must comply with the applicable requirements of this subpart no later than april 20, 2005."
164.404(a)(1),"general rule. a covered entity shall, following the discovery of a breach of unsecured protected health information, notify each individual whose unsecured protected health information has been, or is reasonably believed by the covered entity to have been, accessed, acquired, used, or disclosed as a result of such breach."
164.404(a)(2),"breaches treated as discovered. for purposes of paragraph a 1 of this section, 164.406 a , and 164.408 a , a breach shall be treated as discovered by a covered entity as of the first day on which such breach is known to the covered entity, or, by exercising reasonable diligence would have been known to the covered entity. a covered entity shall be deemed to have knowledge of a breach if such breach is known, or by exercising reasonable diligence would have been known, to any person, other than the person committing the breach, who is a workforce member or agent of the covered entity determined in accordance with the federal common law of agency ."
164.404(b),"implementation specification timeliness of notification. except as provided in 164.412, a covered entity shall provide the notification required by paragraph a of this section without unreasonable delay and in no case later than 60 calendar days after discovery of a breach."
164.404(c)(1),"elements. the notification required by paragraph a of this section shall include, to the extent possible a a brief description of what happened, including the date of the breach and the date of the discovery of the breach, if known b a description of the types of unsecured protected health information that were involved in the breach such as whether full name, social security number, date of birth, home address, account number, diagnosis, disability code, or other types of information were involved c any steps individuals should take to protect themselves from potential harm resulting from the breach d a brief description of what the covered entity involved is doing to investigate the breach, to mitigate harm to individuals, and to protect against any further breaches and e contact procedures for individuals to ask questions or learn additional information, which shall include a toll-free telephone number, an e-mail address, web site, or postal address."
164.404(c)(2),"plain language requirement. the notification required by paragraph a of this section shall be written in plain language. d implementation specifications methods of individual notification. the notification required by paragraph a of this section shall be provided in the following form 1 written notice. i written notification by first-class mail to the individual at the last known address of the individual or, if the individual agrees to electronic notice and such agreement has not been withdrawn, by electronic mail. the notification may be provided in one or more mailings as information is available. ii if the covered entity knows the individual is deceased and has the address of the next of kin or personal representative of the individual as specified under 164.502 g 4 of subpart e , written notification by first-class mail to either the next of kin or personal representative of the individual. the notification may be provided in one or more mailings as information is available. 2 substitute notice. in the case in which there is insufficient or out-of-date contact information that precludes written notification to the individual under paragraph d 1 i of this section, a substitute form of notice reasonably calculated to reach the individual shall be provided. substitute notice need not be provided in the case in which there is insufficient or out-of-date contact information that precludes written notification to the next of kin or personal representative of the individual under paragraph d 1 ii . i in the case in which there is insufficient or out-of-date contact information for fewer than 10 individuals, then such substitute notice may be provided by an alternative form of written notice, telephone, or other means. ii in the case in which there is insufficient or out-of-date contact information for 10 or more individuals, then such substitute notice shall a be in the form of either a conspicuous posting for a period of 90 days on the home page of the web site of the covered entity involved, or conspicuous notice in major print or broadcast media in geographic areas where the individuals affected by the breach likely reside and b include a toll-free phone number that remains active for at least 90 days where an individual can learn whether the individual s unsecured protected health information may be included in the breach."
164.404(c)(3),"additional notice in urgent situations. in any case deemed by the covered entity to require urgency because of possible imminent misuse of unsecured protected health information, the covered entity may provide information to individuals by telephone or other means, as appropriate, in addition to notice provided under paragraph d 1 of this section."
164.406(a),"standard. for a breach of unsecured protected health information involving more than 500 residents of a state or jurisdiction, a covered entity shall, following the discovery of the breach as provided in 164.404 a 2 , notify prominent media outlets serving the state or jurisdiction."
